timestamp,value_normalized,outlier
2017-04-16 13:00:00+00:00,0.894291776,FALSE
2017-04-16 13:15:00+00:00,0.878979518,FALSE
2017-04-16 13:30:00+00:00,0.739124171,FALSE
2017-04-16 13:45:00+00:00,0.988454702,FALSE
2017-04-16 14:00:00+00:00,0.999844455,FALSE
2017-04-16 14:15:00+00:00,0.999844455,FALSE
2017-04-16 14:45:00+00:00,0.000922972,FALSE
2017-04-16 15:00:00+00:00,0.000791473,FALSE
2017-04-16 15:15:00+00:00,0.0008631,FALSE
2017-04-16 15:30:00+00:00,0.000800885,FALSE
2017-04-16 15:45:00+00:00,0.000756237,FALSE
2017-04-16 16:00:00+00:00,0.00066713,FALSE
2017-04-16 16:15:00+00:00,0.000572967,FALSE
2017-04-16 16:30:00+00:00,0.000581212,FALSE
2017-04-16 16:45:00+00:00,0.000531497,FALSE
2017-04-16 17:00:00+00:00,0.000421922,FALSE
2017-04-16 17:15:00+00:00,0.00036714,FALSE
2017-04-16 17:30:00+00:00,0.000205183,FALSE
2017-04-16 17:45:00+00:00,0.000234074,FALSE
2017-04-16 18:00:00+00:00,0.00019606,FALSE
2017-04-16 18:15:00+00:00,0.000108097,FALSE
2017-04-16 18:30:00+00:00,6.88E-05,FALSE
2017-04-16 18:45:00+00:00,3.98E-05,FALSE
2017-04-16 19:00:00+00:00,2.09E-05,FALSE
2017-04-16 19:15:00+00:00,9.56E-06,FALSE
2017-04-16 19:30:00+00:00,4.00E-07,FALSE
2017-04-17 06:15:00+00:00,0.017701377,FALSE
2017-04-17 06:30:00+00:00,0.017701377,FALSE
2017-04-17 06:45:00+00:00,0.05843788,FALSE
2017-04-17 07:00:00+00:00,0.076539288,FALSE
2017-04-17 07:15:00+00:00,0.106586067,FALSE
2017-04-17 07:30:00+00:00,0.110186347,FALSE
2017-04-17 07:45:00+00:00,0.210638604,FALSE
2017-04-17 08:00:00+00:00,0.34456014,FALSE
2017-04-17 08:15:00+00:00,0.404320356,FALSE
2017-04-17 08:30:00+00:00,0.488371329,FALSE
2017-04-17 08:45:00+00:00,1.159112446,TRUE
2017-04-17 09:00:00+00:00,0.671874472,FALSE
2017-04-17 09:15:00+00:00,0.727678813,FALSE
2017-04-17 09:30:00+00:00,0.787216779,FALSE
2017-04-17 09:45:00+00:00,0.847221447,FALSE
2017-04-17 10:00:00+00:00,0.90510375,FALSE
2017-04-17 10:15:00+00:00,0.774626933,FALSE
2017-04-17 10:30:00+00:00,0.813229936,FALSE
2017-04-17 10:45:00+00:00,0.645883583,FALSE
2017-04-17 11:00:00+00:00,0.833720397,FALSE
2017-04-17 11:15:00+00:00,0.909326279,FALSE
2017-04-17 11:30:00+00:00,0.806662758,FALSE
2017-04-17 11:45:00+00:00,0.805284851,FALSE
2017-04-17 12:00:00+00:00,0.830731298,FALSE
2017-04-17 12:15:00+00:00,0.891135997,FALSE
2017-04-17 12:30:00+00:00,0.596746427,FALSE
2017-04-17 12:45:00+00:00,0.622037261,FALSE
2017-04-17 13:00:00+00:00,0.839276429,FALSE
2017-04-17 13:15:00+00:00,0.888235771,FALSE
2017-04-17 13:30:00+00:00,0.73680179,FALSE
2017-04-17 13:45:00+00:00,0.630704602,FALSE
2017-04-17 14:00:00+00:00,0.639305271,FALSE
2017-04-17 14:15:00+00:00,0.59185718,FALSE
2017-04-17 14:30:00+00:00,0.775138106,FALSE
2017-04-17 14:45:00+00:00,0.820474966,FALSE
2017-04-17 15:00:00+00:00,0.573344606,FALSE
2017-04-17 15:15:00+00:00,0.470847732,FALSE
2017-04-17 15:30:00+00:00,0.37116221,FALSE
2017-04-17 15:45:00+00:00,0.22506196,FALSE
2017-04-17 16:00:00+00:00,0.160890301,FALSE
2017-04-17 16:15:00+00:00,0.112953229,FALSE
2017-04-17 16:30:00+00:00,0.200615608,FALSE
2017-04-17 16:45:00+00:00,0.218216977,FALSE
2017-04-17 17:00:00+00:00,0.165568431,FALSE
2017-04-17 17:15:00+00:00,0.269420961,FALSE
2017-04-17 17:30:00+00:00,0.196726422,FALSE
2017-04-17 17:45:00+00:00,0.143500048,FALSE
2017-04-17 18:00:00+00:00,0.175291421,FALSE
2017-04-17 18:15:00+00:00,0.115108955,FALSE
2017-04-17 18:30:00+00:00,0.074505797,FALSE
2017-04-17 18:45:00+00:00,0.04325892,FALSE
2017-04-17 19:00:00+00:00,0.018501439,FALSE
2017-04-17 19:15:00+00:00,0.007567255,FALSE
2017-04-17 19:30:00+00:00,0.000422255,FALSE
2017-04-18 06:15:00+00:00,0.021701688,FALSE
2017-04-18 06:30:00+00:00,0.021701688,FALSE
2017-04-18 06:45:00+00:00,0.067094108,FALSE
2017-04-18 07:00:00+00:00,0.088973589,FALSE
2017-04-18 07:15:00+00:00,0.103552498,FALSE
2017-04-18 07:30:00+00:00,0.163401596,FALSE
2017-04-18 07:45:00+00:00,0.211849815,FALSE
2017-04-18 08:00:00+00:00,0.403809183,FALSE
2017-04-18 08:15:00+00:00,0.43825633,FALSE
2017-04-18 08:30:00+00:00,0.532041393,FALSE
2017-04-18 08:45:00+00:00,0.633915985,FALSE
2017-04-18 09:00:00+00:00,0.720500522,FALSE
2017-04-18 09:15:00+00:00,0.773526847,FALSE
2017-04-18 09:30:00+00:00,0.834842751,FALSE
2017-04-18 09:45:00+00:00,0.886557841,FALSE
2017-04-18 10:00:00+00:00,0.704399269,FALSE
2017-04-18 10:15:00+00:00,0.784116538,FALSE
2017-04-18 10:30:00+00:00,0.584801031,FALSE
2017-04-18 10:45:00+00:00,0.569466504,FALSE
2017-04-18 11:00:00+00:00,0.570688866,FALSE
2017-04-18 11:15:00+00:00,0.564243898,FALSE
2017-04-18 11:30:00+00:00,0.605058207,FALSE
2017-04-18 11:45:00+00:00,0.555943252,FALSE
2017-04-18 12:00:00+00:00,0.350493935,FALSE
2017-04-18 12:15:00+00:00,0.596379732,FALSE
2017-04-18 12:30:00+00:00,0.466436289,FALSE
2017-04-18 12:45:00+00:00,0.593135013,FALSE
2017-04-18 13:00:00+00:00,0.531463581,FALSE
2017-04-18 13:15:00+00:00,0.82044163,FALSE
2017-04-18 13:30:00+00:00,0.668818701,FALSE
2017-04-18 13:45:00+00:00,0.646261412,FALSE
2017-04-18 14:00:00+00:00,0.700176674,FALSE
2017-04-18 14:15:00+00:00,0.86336717,FALSE
2017-04-18 14:30:00+00:00,0.89520298,FALSE
2017-04-18 14:45:00+00:00,0.99836654,FALSE
2017-04-18 15:00:00+00:00,0.993810652,FALSE
2017-04-18 15:15:00+00:00,0.962786038,FALSE
2017-04-18 15:30:00+00:00,0.907470601,FALSE
2017-04-18 15:45:00+00:00,0.860466944,FALSE
2017-04-18 16:00:00+00:00,0.797784268,FALSE
2017-04-18 16:15:00+00:00,0.74284666,FALSE
2017-04-18 16:30:00+00:00,0.665107279,FALSE
2017-04-18 16:45:00+00:00,0.603258067,FALSE
2017-04-18 17:00:00+00:00,0.50243909,FALSE
2017-04-18 17:15:00+00:00,0.449301622,FALSE
2017-04-18 17:30:00+00:00,0.359694651,FALSE
2017-04-18 17:45:00+00:00,0.28680008,FALSE
2017-04-18 18:00:00+00:00,0.201715693,FALSE
2017-04-18 18:15:00+00:00,0.140088682,FALSE
2017-04-18 18:30:00+00:00,0.078228311,FALSE
2017-04-18 18:45:00+00:00,0.052448526,FALSE
2017-04-18 19:00:00+00:00,0.028079961,FALSE
2017-04-18 19:15:00+00:00,0.01214539,FALSE
2017-04-18 19:30:00+00:00,0.000155568,FALSE
2017-04-19 06:00:00+00:00,0,FALSE
2017-04-19 06:30:00+00:00,0.038102964,FALSE
2017-04-19 06:45:00+00:00,0.060115789,FALSE
2017-04-19 07:00:00+00:00,0.087006769,FALSE
2017-04-19 07:15:00+00:00,0.09207383,FALSE
