datetime,Temperature,DHI,DNI,GHI,Wind Speed
2016-05-19 17:00:00+00:00,18.9,396,405,739,0.9
2016-05-19 17:30:00+00:00,19.4,458,267,695,0.9
2016-05-19 18:00:00+00:00,20,442,355,768,0.9
2016-05-19 18:30:00+00:00,20.3,494,246,724,1
2016-05-19 19:00:00+00:00,20.7,505,148,644,1.1
2016-05-19 19:30:00+00:00,20.8,406,563,931,1.2
2016-05-19 20:00:00+00:00,21,470,425,859,1.3
2016-05-19 20:30:00+00:00,21,364,573,870,1.4
2016-05-19 21:00:00+00:00,20.9,437,190,597,1.5
2016-05-19 21:30:00+00:00,20.6,257,657,775,1.6
2016-05-19 22:00:00+00:00,20.3,87,930,761,1.6
2016-05-19 22:30:00+00:00,19.9,83,907,675,1.6
2016-05-19 23:00:00+00:00,19.5,76,880,580,1.7
2016-05-19 23:30:00+00:00,19.5,129,607,425,1.7
2016-05-20 00:00:00+00:00,18.3,8,0,8,1.7
2016-05-20 00:30:00+00:00,17.1,48,0,48,1.4
2016-05-20 01:00:00+00:00,15.8,78,45,87,1.1
2016-05-20 01:30:00+00:00,14.3,41,54,47,1.2
2016-05-20 02:00:00+00:00,12.7,8,0,8,1.4
2016-05-20 02:30:00+00:00,11.9,0,0,0,1.6
2016-05-20 03:00:00+00:00,11.1,0,0,0,1.8
2016-05-20 03:30:00+00:00,10.4,0,0,0,2
2016-05-20 04:00:00+00:00,9.8,0,0,0,2.1
2016-05-20 04:30:00+00:00,9.3,0,0,0,2.2
2016-05-20 05:00:00+00:00,8.8,0,0,0,2.2
2016-05-20 05:30:00+00:00,8.5,0,0,0,2.3
2016-05-20 06:00:00+00:00,8.3,0,0,0,2.4
2016-05-20 06:30:00+00:00,8.2,0,0,0,2.5
2016-05-20 07:00:00+00:00,8.1,0,0,0,2.7
2016-05-20 07:30:00+00:00,8.2,0,0,0,2.9
2016-05-20 08:00:00+00:00,8.3,0,0,0,3.1
2016-05-20 08:30:00+00:00,8.1,0,0,0,3.2
2016-05-20 09:00:00+00:00,8,0,0,0,3.2
2016-05-20 09:30:00+00:00,7.9,0,0,0,3.3
2016-05-20 10:00:00+00:00,7.8,0,0,0,3.3
2016-05-20 10:30:00+00:00,7.7,0,0,0,3.3
2016-05-20 11:00:00+00:00,7.6,0,0,0,3.3
2016-05-20 11:30:00+00:00,8.2,0,0,0,3.4
2016-05-20 12:00:00+00:00,8.8,18,0,18,3.6
2016-05-20 12:30:00+00:00,10.3,45,199,72,3.6
2016-05-20 13:00:00+00:00,11.9,82,231,135,3.6
2016-05-20 13:30:00+00:00,14,126,229,200,3.1
2016-05-20 14:00:00+00:00,16.2,66,794,395,2.6
2016-05-20 14:30:00+00:00,17.8,116,677,457,1.7
2016-05-20 15:00:00+00:00,19.3,194,535,509,0.7
2016-05-20 15:30:00+00:00,20,237,542,598,0.8
2016-05-20 16:00:00+00:00,20.8,310,414,615,0.9
2016-05-20 16:30:00+00:00,21.2,379,332,644,1.3
2016-05-20 17:00:00+00:00,21.6,428,280,666,1.6
2016-05-20 17:30:00+00:00,21.8,440,390,787,1.9
2016-05-20 18:00:00+00:00,22.1,420,523,901,2.2
2016-05-20 18:30:00+00:00,22.3,490,279,751,2.3
2016-05-20 19:00:00+00:00,22.6,471,316,769,2.4
2016-05-20 19:30:00+00:00,22.8,491,258,732,2.5
2016-05-20 20:00:00+00:00,23.1,487,150,625,2.6
2016-05-20 20:30:00+00:00,23.2,419,355,733,2.7
2016-05-20 21:00:00+00:00,23.4,392,359,694,2.8
2016-05-20 21:30:00+00:00,23.5,399,228,579,2.9
2016-05-20 22:00:00+00:00,23.5,304,413,604,3
2016-05-20 22:30:00+00:00,23.3,317,160,422,3.1
2016-05-20 23:00:00+00:00,23.1,264,100,322,3.2
2016-05-20 23:30:00+00:00,23.1,148,536,411,3.2
2016-05-21 00:00:00+00:00,21.9,148,359,292,2.9
2016-05-21 00:30:00+00:00,20.3,120,220,187,2.4
2016-05-21 01:00:00+00:00,18.6,77,205,121,2
2016-05-21 01:30:00+00:00,16.9,41,157,60,2.1
2016-05-21 02:00:00+00:00,15.2,12,0,12,2.2
2016-05-21 02:30:00+00:00,14.7,0,0,0,2.6
2016-05-21 03:00:00+00:00,14.2,0,0,0,2.9
2016-05-21 03:30:00+00:00,13.7,0,0,0,3
2016-05-21 04:00:00+00:00,13.2,0,0,0,3.2
2016-05-21 04:30:00+00:00,12.8,0,0,0,3.3
2016-05-21 05:00:00+00:00,12.4,0,0,0,3.4
2016-05-21 05:30:00+00:00,12,0,0,0,3.3
2016-05-21 06:00:00+00:00,11.6,0,0,0,3.3
2016-05-21 06:30:00+00:00,11.1,0,0,0,3.1
2016-05-21 07:00:00+00:00,10.7,0,0,0,2.8
2016-05-21 07:30:00+00:00,10.3,0,0,0,2.6
2016-05-21 08:00:00+00:00,10,0,0,0,2.5
2016-05-21 08:30:00+00:00,9.8,0,0,0,2.5
2016-05-21 09:00:00+00:00,9.6,0,0,0,2.5
2016-05-21 09:30:00+00:00,9.3,0,0,0,2.7
2016-05-21 10:00:00+00:00,9.1,0,0,0,2.8
2016-05-21 10:30:00+00:00,8.8,0,0,0,2.8
2016-05-21 11:00:00+00:00,8.5,0,0,0,2.8
2016-05-21 11:30:00+00:00,9.3,0,0,0,3
2016-05-21 12:00:00+00:00,10,17,268,29,3.2
2016-05-21 12:30:00+00:00,11.7,33,531,106,3.3
2016-05-21 13:00:00+00:00,13.4,44,676,200,3.4
2016-05-21 13:30:00+00:00,15.5,53,772,304,3.2
2016-05-21 14:00:00+00:00,17.6,61,832,408,3.1
2016-05-21 14:30:00+00:00,19.1,67,880,512,3.1
2016-05-21 15:00:00+00:00,20.7,75,908,611,3.2
2016-05-21 15:30:00+00:00,21.6,80,936,704,3.1
2016-05-21 16:00:00+00:00,22.6,221,676,719,3.1
2016-05-21 16:30:00+00:00,23.3,313,563,763,3.2
2016-05-21 17:00:00+00:00,24.1,325,601,837,3.3
2016-05-21 17:30:00+00:00,24.7,447,423,824,3.6
2016-05-21 18:00:00+00:00,25.3,97,986,1005,3.9
2016-05-21 18:30:00+00:00,25.8,492,367,837,4.1
2016-05-21 19:00:00+00:00,26.2,364,635,963,4.4
2016-05-21 19:30:00+00:00,26.4,457,484,910,4.7
2016-05-21 20:00:00+00:00,26.6,478,408,852,4.9
2016-05-21 20:30:00+00:00,26.7,94,977,959,5.1
2016-05-21 21:00:00+00:00,26.7,97,958,905,5.3
2016-05-21 21:30:00+00:00,26.5,94,944,841,5.3
2016-05-21 22:00:00+00:00,26.4,228,650,701,5.4
2016-05-21 22:30:00+00:00,25.9,87,902,678,5.3
2016-05-21 23:00:00+00:00,25.5,80,880,588,5.2
2016-05-21 23:30:00+00:00,25.5,102,710,451,5.2
2016-05-22 00:00:00+00:00,23.9,65,794,385,4.3
2016-05-22 00:30:00+00:00,22.1,115,283,202,3.6
2016-05-22 01:00:00+00:00,20.2,68,343,142,2.9
2016-05-22 01:30:00+00:00,18.2,37,288,73,2.7
2016-05-22 02:00:00+00:00,16.1,14,185,20,2.6
2016-05-22 02:30:00+00:00,15.6,0,0,0,3
2016-05-22 03:00:00+00:00,15.2,0,0,0,3.3
2016-05-22 03:30:00+00:00,14.8,0,0,0,3.5
2016-05-22 04:00:00+00:00,14.3,0,0,0,3.6
2016-05-22 04:30:00+00:00,13.8,0,0,0,3.5
2016-05-22 05:00:00+00:00,13.3,0,0,0,3.4
2016-05-22 05:30:00+00:00,12.8,0,0,0,3.3
2016-05-22 06:00:00+00:00,12.3,0,0,0,3.2
2016-05-22 06:30:00+00:00,11.8,0,0,0,3.1
2016-05-22 07:00:00+00:00,11.4,0,0,0,3.1
2016-05-22 07:30:00+00:00,10.9,0,0,0,3
2016-05-22 08:00:00+00:00,10.4,0,0,0,3
2016-05-22 08:30:00+00:00,9.7,0,0,0,2.7
2016-05-22 09:00:00+00:00,9,0,0,0,2.4
2016-05-22 09:30:00+00:00,8.4,0,0,0,2.3
2016-05-22 10:00:00+00:00,7.7,0,0,0,2.2
2016-05-22 10:30:00+00:00,7.1,0,0,0,2.1
2016-05-22 11:00:00+00:00,6.5,0,0,0,2
2016-05-22 11:30:00+00:00,7.1,0,0,0,2.2
2016-05-22 12:00:00+00:00,7.6,17,274,30,2.5
2016-05-22 12:30:00+00:00,9.1,33,526,106,2.2
2016-05-22 13:00:00+00:00,10.6,44,674,201,1.9
2016-05-22 13:30:00+00:00,12.5,53,770,304,1.6
2016-05-22 14:00:00+00:00,14.3,60,834,408,1.2
2016-05-22 14:30:00+00:00,15.6,65,877,510,1.1
2016-05-22 15:00:00+00:00,16.9,70,911,609,1
2016-05-22 15:30:00+00:00,17.9,74,938,702,1.3
2016-05-22 16:00:00+00:00,18.9,78,959,786,1.5
2016-05-22 16:30:00+00:00,19.9,80,975,861,1.9
2016-05-22 17:00:00+00:00,20.8,83,983,920,2.3
2016-05-22 17:30:00+00:00,21.6,84,992,970,2.7
2016-05-22 18:00:00+00:00,22.3,84,1001,1007,3.1
2016-05-22 18:30:00+00:00,22.9,84,1005,1028,3.4
2016-05-22 19:00:00+00:00,23.5,85,1001,1031,3.7
2016-05-22 19:30:00+00:00,23.8,85,999,1022,3.9
2016-05-22 20:00:00+00:00,24.1,85,995,998,4.2
2016-05-22 20:30:00+00:00,24.2,369,569,874,4.2
2016-05-22 21:00:00+00:00,24.2,402,428,764,4.2
2016-05-22 21:30:00+00:00,23.9,153,9,160,4
2016-05-22 22:00:00+00:00,23.6,31,0,31,3.9
2016-05-22 22:30:00+00:00,23,213,598,606,3.9
2016-05-22 23:00:00+00:00,22.3,240,371,455,3.9
2016-05-22 23:30:00+00:00,22.3,11,0,11,3.9
2016-05-23 00:00:00+00:00,20,166,65,192,4.2
2016-05-23 00:30:00+00:00,18.3,123,203,186,4.3
2016-05-23 01:00:00+00:00,16.7,82,64,96,4.3
2016-05-23 01:30:00+00:00,14.8,44,105,57,3.9
2016-05-23 02:00:00+00:00,13,14,0,14,3.5
2016-05-23 02:30:00+00:00,11.8,0,0,0,2.7
2016-05-23 03:00:00+00:00,10.7,0,0,0,1.9
2016-05-23 03:30:00+00:00,9.8,0,0,0,1.4
2016-05-23 04:00:00+00:00,8.8,0,0,0,0.9
2016-05-23 04:30:00+00:00,8.2,0,0,0,0.9
2016-05-23 05:00:00+00:00,7.6,0,0,0,0.8
2016-05-23 05:30:00+00:00,7.2,0,0,0,0.9
2016-05-23 06:00:00+00:00,6.8,0,0,0,0.9
2016-05-23 06:30:00+00:00,6.4,0,0,0,0.9
2016-05-23 07:00:00+00:00,6.1,0,0,0,0.9
2016-05-23 07:30:00+00:00,5.8,0,0,0,0.9
2016-05-23 08:00:00+00:00,5.5,0,0,0,0.8
2016-05-23 08:30:00+00:00,5.2,0,0,0,0.8
2016-05-23 09:00:00+00:00,4.9,0,0,0,0.8
2016-05-23 09:30:00+00:00,4.7,0,0,0,0.8
2016-05-23 10:00:00+00:00,4.4,0,0,0,0.8
2016-05-23 10:30:00+00:00,4.2,0,0,0,0.8
2016-05-23 11:00:00+00:00,4.1,0,0,0,0.8
2016-05-23 11:30:00+00:00,5,0,0,0,0.9
2016-05-23 12:00:00+00:00,5.9,18,226,30,0.9
2016-05-23 12:30:00+00:00,7.5,37,479,104,1.3
2016-05-23 13:00:00+00:00,9.2,52,622,198,1.7
2016-05-23 13:30:00+00:00,10.7,62,720,298,2.2
2016-05-23 14:00:00+00:00,12.3,72,785,401,2.7
2016-05-23 14:30:00+00:00,13.6,79,837,504,3.1
2016-05-23 15:00:00+00:00,14.9,87,868,602,3.4
2016-05-23 15:30:00+00:00,15.9,93,895,693,3.6
2016-05-23 16:00:00+00:00,16.9,368,218,529,3.9
2016-05-23 16:30:00+00:00,17.5,354,422,692,4
2016-05-23 17:00:00+00:00,18,393,478,801,4
2016-05-23 17:30:00+00:00,18.2,395,40,430,3.9
2016-05-23 18:00:00+00:00,18.3,472,373,815,3.8
2016-05-23 18:30:00+00:00,18.4,429,43,470,3.5
2016-05-23 19:00:00+00:00,18.5,261,18,278,3.1
2016-05-23 19:30:00+00:00,18.8,499,126,617,2.7
2016-05-23 20:00:00+00:00,19,435,497,892,2.2
2016-05-23 20:30:00+00:00,19.2,110,949,953,1.9
2016-05-23 21:00:00+00:00,19.3,441,173,587,1.6
2016-05-23 21:30:00+00:00,19.3,354,379,655,1.6
2016-05-23 22:00:00+00:00,19.2,239,629,699,1.5
2016-05-23 22:30:00+00:00,18.8,300,312,506,1.3
2016-05-23 23:00:00+00:00,18.5,271,191,382,1.1
2016-05-23 23:30:00+00:00,18.5,82,0,82,1.1
2016-05-24 00:00:00+00:00,17.4,146,388,304,1
2016-05-24 00:30:00+00:00,16.1,123,59,141,1.1
2016-05-24 01:00:00+00:00,14.9,83,84,102,1.2
2016-05-24 01:30:00+00:00,13.1,44,112,59,1.2
2016-05-24 02:00:00+00:00,11.4,15,217,23,1.1
2016-05-24 02:30:00+00:00,10.8,0,0,0,1
2016-05-24 03:00:00+00:00,10.3,0,0,0,0.9
2016-05-24 03:30:00+00:00,9.7,0,0,0,0.7
2016-05-24 04:00:00+00:00,9.2,0,0,0,0.5
2016-05-24 04:30:00+00:00,8.8,0,0,0,0.5
2016-05-24 05:00:00+00:00,8.4,0,0,0,0.5
2016-05-24 05:30:00+00:00,8.1,0,0,0,0.6
2016-05-24 06:00:00+00:00,7.9,0,0,0,0.6
2016-05-24 06:30:00+00:00,7.8,0,0,0,0.7
2016-05-24 07:00:00+00:00,7.6,0,0,0,0.8
2016-05-24 07:30:00+00:00,7.5,0,0,0,0.8
2016-05-24 08:00:00+00:00,7.3,0,0,0,0.9
2016-05-24 08:30:00+00:00,7.1,0,0,0,0.9
2016-05-24 09:00:00+00:00,6.9,0,0,0,0.9
2016-05-24 09:30:00+00:00,6.7,0,0,0,0.9
2016-05-24 10:00:00+00:00,6.4,0,0,0,0.9
2016-05-24 10:30:00+00:00,6,0,0,0,0.9
2016-05-24 11:00:00+00:00,5.6,0,0,0,0.9
2016-05-24 11:30:00+00:00,6.3,0,0,0,0.9
2016-05-24 12:00:00+00:00,6.9,18,248,31,0.8
2016-05-24 12:30:00+00:00,8.9,36,498,107,1.1
2016-05-24 13:00:00+00:00,10.9,49,648,202,1.3
2016-05-24 13:30:00+00:00,12.6,58,745,304,1.4
2016-05-24 14:00:00+00:00,14.3,66,819,411,1.5
2016-05-24 14:30:00+00:00,15.7,72,868,514,1.8
2016-05-24 15:00:00+00:00,17.1,76,906,614,2
2016-05-24 15:30:00+00:00,18.2,81,933,707,2.2
2016-05-24 16:00:00+00:00,19.3,304,472,654,2.5
2016-05-24 16:30:00+00:00,20.1,348,488,740,2.7
2016-05-24 17:00:00+00:00,21,407,413,760,3
2016-05-24 17:30:00+00:00,21.6,453,413,822,3.3
2016-05-24 18:00:00+00:00,22.3,402,36,435,3.6
2016-05-24 18:30:00+00:00,22.7,91,0,91,3.9
2016-05-24 19:00:00+00:00,23.1,95,0,95,4.1
2016-05-24 19:30:00+00:00,23.3,504,153,648,4.2
2016-05-24 20:00:00+00:00,23.5,383,31,412,4.3
2016-05-24 20:30:00+00:00,23.4,204,15,217,4.2
2016-05-24 21:00:00+00:00,23.3,237,16,250,4.2
2016-05-24 21:30:00+00:00,22.9,392,90,463,3.8
2016-05-24 22:00:00+00:00,22.5,157,9,164,3.5
2016-05-24 22:30:00+00:00,21.9,16,0,16,3.1
2016-05-24 23:00:00+00:00,21.4,257,302,432,2.7
2016-05-24 23:30:00+00:00,21.4,201,345,373,2.7
2016-05-25 00:00:00+00:00,19.6,159,315,288,2.6
2016-05-25 00:30:00+00:00,18,126,84,153,2.5
2016-05-25 01:00:00+00:00,16.4,78,17,82,2.4
2016-05-25 01:30:00+00:00,14.9,45,67,54,2.7
2016-05-25 02:00:00+00:00,13.3,13,0,13,3
2016-05-25 02:30:00+00:00,12.1,0,0,0,2.8
2016-05-25 03:00:00+00:00,10.9,0,0,0,2.5
2016-05-25 03:30:00+00:00,10.3,0,0,0,2
2016-05-25 04:00:00+00:00,9.7,0,0,0,1.4
2016-05-25 04:30:00+00:00,9.2,0,0,0,1.1
2016-05-25 05:00:00+00:00,8.8,0,0,0,0.7
2016-05-25 05:30:00+00:00,8.5,0,0,0,0.8
2016-05-25 06:00:00+00:00,8.3,0,0,0,0.9
2016-05-25 06:30:00+00:00,8.1,0,0,0,1
2016-05-25 07:00:00+00:00,7.9,0,0,0,1.1
2016-05-25 07:30:00+00:00,7.6,0,0,0,1.2
2016-05-25 08:00:00+00:00,7.4,0,0,0,1.4
2016-05-25 08:30:00+00:00,6.9,0,0,0,1.4
2016-05-25 09:00:00+00:00,6.5,0,0,0,1.5
2016-05-25 09:30:00+00:00,6,0,0,0,1.6
2016-05-25 10:00:00+00:00,5.5,0,0,0,1.8
2016-05-25 10:30:00+00:00,5.1,0,0,0,1.9
2016-05-25 11:00:00+00:00,4.7,0,0,0,2
2016-05-25 11:30:00+00:00,5.5,0,0,0,2.2
2016-05-25 12:00:00+00:00,6.2,20,235,32,2.4
2016-05-25 12:30:00+00:00,7.8,39,478,108,2.4
2016-05-25 13:00:00+00:00,9.4,53,633,203,2.4
2016-05-25 13:30:00+00:00,11.2,63,733,306,1.7
2016-05-25 14:00:00+00:00,13,70,807,411,1.1
2016-05-25 14:30:00+00:00,14.1,77,858,515,0.9
2016-05-25 15:00:00+00:00,15.3,82,898,616,0.8
2016-05-25 15:30:00+00:00,16.2,252,489,581,0.9
2016-05-25 16:00:00+00:00,17.1,90,944,791,0.9
2016-05-25 16:30:00+00:00,17.9,93,966,870,1.1
2016-05-25 17:00:00+00:00,18.7,97,977,933,1.3
2016-05-25 17:30:00+00:00,19.4,99,987,983,1.4
2016-05-25 18:00:00+00:00,20.1,485,384,840,1.6
2016-05-25 18:30:00+00:00,20.7,505,395,877,1.6
2016-05-25 19:00:00+00:00,21.2,457,495,926,1.7
2016-05-25 19:30:00+00:00,21.5,483,364,825,1.8
2016-05-25 20:00:00+00:00,21.8,325,671,943,1.9
2016-05-25 20:30:00+00:00,21.9,170,12,181,1.9
2016-05-25 21:00:00+00:00,22,434,112,529,2
2016-05-25 21:30:00+00:00,21.8,248,17,262,2
2016-05-25 22:00:00+00:00,21.7,234,641,704,2
2016-05-25 22:30:00+00:00,21.2,242,511,580,2.1
2016-05-25 23:00:00+00:00,20.8,140,696,547,2.2
2016-05-25 23:30:00+00:00,20.8,175,456,403,2.2
2016-05-26 00:00:00+00:00,19.4,63,769,378,2.2
2016-05-26 00:30:00+00:00,17.7,71,599,262,1.7
2016-05-26 01:00:00+00:00,16.1,58,479,166,1.3
2016-05-26 01:30:00+00:00,14,42,246,75,1.3
2016-05-26 02:00:00+00:00,12,18,0,18,1.4
2016-05-26 02:30:00+00:00,11.3,0,0,0,1.5
2016-05-26 03:00:00+00:00,10.6,0,0,0,1.6
2016-05-26 03:30:00+00:00,9.9,0,0,0,1.6
2016-05-26 04:00:00+00:00,9.3,0,0,0,1.6
2016-05-26 04:30:00+00:00,8.8,0,0,0,1.6
2016-05-26 05:00:00+00:00,8.2,0,0,0,1.6
2016-05-26 05:30:00+00:00,7.8,0,0,0,1.6
2016-05-26 06:00:00+00:00,7.4,0,0,0,1.6
2016-05-26 06:30:00+00:00,7.1,0,0,0,1.5
2016-05-26 07:00:00+00:00,6.9,0,0,0,1.5
2016-05-26 07:30:00+00:00,6.8,0,0,0,1.5
2016-05-26 08:00:00+00:00,6.7,0,0,0,1.6
2016-05-26 08:30:00+00:00,6.6,0,0,0,1.6
2016-05-26 09:00:00+00:00,6.5,0,0,0,1.6
2016-05-26 09:30:00+00:00,6.5,0,0,0,1.5
2016-05-26 10:00:00+00:00,6.6,0,0,0,1.4
2016-05-26 10:30:00+00:00,6.7,0,0,0,1.3
2016-05-26 11:00:00+00:00,6.8,0,0,0,1.1
2016-05-26 11:30:00+00:00,7.5,0,0,0,1.1
2016-05-26 12:00:00+00:00,8.2,13,0,13,1.1
2016-05-26 12:30:00+00:00,9.7,43,0,43,1.2
2016-05-26 13:00:00+00:00,11.3,91,88,112,1.3
2016-05-26 13:30:00+00:00,12.5,68,697,299,1.4
2016-05-26 14:00:00+00:00,13.8,148,421,326,1.5
2016-05-26 14:30:00+00:00,14.8,87,810,502,1.7
2016-05-26 15:00:00+00:00,15.7,94,848,600,2
2016-05-26 15:30:00+00:00,16.3,100,879,692,2.2
2016-05-26 16:00:00+00:00,17,363,261,557,2.4
2016-05-26 16:30:00+00:00,17.4,115,3,118,2.6
2016-05-26 17:00:00+00:00,17.8,297,21,315,2.8
2016-05-26 17:30:00+00:00,17.8,102,0,102,2.9
2016-05-26 18:00:00+00:00,17.8,89,0,89,2.9
2016-05-26 18:30:00+00:00,17.6,51,0,51,2.9
2016-05-26 19:00:00+00:00,17.3,65,0,65,2.8
2016-05-26 19:30:00+00:00,17,253,18,269,2.6
2016-05-26 20:00:00+00:00,16.7,53,0,53,2.4
2016-05-26 20:30:00+00:00,15.7,375,33,404,2.2
2016-05-26 21:00:00+00:00,14.8,242,16,256,2
2016-05-26 21:30:00+00:00,13.5,184,12,193,1.6
2016-05-26 22:00:00+00:00,12.1,125,4,128,1.1
2016-05-26 22:30:00+00:00,10.6,80,0,80,1.8
2016-05-26 23:00:00+00:00,9.1,42,0,42,2.4
2016-05-26 23:30:00+00:00,9.1,25,0,25,2.4
2016-05-27 00:00:00+00:00,7.6,13,0,13,3.7
2016-05-27 00:30:00+00:00,7.2,11,0,11,3.1
2016-05-27 01:00:00+00:00,6.9,19,0,19,2.5
2016-05-27 01:30:00+00:00,6.8,6,0,6,2.1
2016-05-27 02:00:00+00:00,6.7,6,0,6,1.8
2016-05-27 02:30:00+00:00,6.7,0,0,0,1.9
2016-05-27 03:00:00+00:00,6.8,0,0,0,2
2016-05-27 03:30:00+00:00,6.6,0,0,0,2.3
2016-05-27 04:00:00+00:00,6.5,0,0,0,2.5
2016-05-27 04:30:00+00:00,6.4,0,0,0,2.7
2016-05-27 05:00:00+00:00,6.4,0,0,0,3
2016-05-27 05:30:00+00:00,6.4,0,0,0,2.7
2016-05-27 06:00:00+00:00,6.3,0,0,0,2.4
2016-05-27 06:30:00+00:00,6.3,0,0,0,2.1
2016-05-27 07:00:00+00:00,6.4,0,0,0,1.8
2016-05-27 07:30:00+00:00,6.4,0,0,0,1.9
2016-05-27 08:00:00+00:00,6.3,0,0,0,1.9
2016-05-27 08:30:00+00:00,6.4,0,0,0,2.2
2016-05-27 09:00:00+00:00,6.5,0,0,0,2.5
2016-05-27 09:30:00+00:00,6.5,0,0,0,2.6
2016-05-27 10:00:00+00:00,6.5,0,0,0,2.7
2016-05-27 10:30:00+00:00,6.4,0,0,0,2.9
2016-05-27 11:00:00+00:00,6.4,0,0,0,3.1
2016-05-27 11:30:00+00:00,6.4,0,0,0,3.3
2016-05-27 12:00:00+00:00,6.4,16,0,16,3.4
2016-05-27 12:30:00+00:00,6.7,36,0,36,3.6
2016-05-27 13:00:00+00:00,6.9,80,3,81,3.8
2016-05-27 13:30:00+00:00,7.1,107,422,248,4
2016-05-27 14:00:00+00:00,7.4,184,147,246,4.2
2016-05-27 14:30:00+00:00,7.7,148,570,441,4.5
2016-05-27 15:00:00+00:00,8,276,234,416,4.8
2016-05-27 15:30:00+00:00,8.3,277,37,302,4.9
2016-05-27 16:00:00+00:00,8.6,333,52,371,5
2016-05-27 16:30:00+00:00,9,385,70,441,5
2016-05-27 17:00:00+00:00,9.5,426,83,497,4.9
2016-05-27 17:30:00+00:00,10,468,235,680,4.8
2016-05-27 18:00:00+00:00,10.6,483,106,582,4.7
2016-05-27 18:30:00+00:00,10.9,471,361,811,4.5
2016-05-27 19:00:00+00:00,11.3,493,283,762,4.4
2016-05-27 19:30:00+00:00,11.4,370,26,395,4.2
2016-05-27 20:00:00+00:00,11.6,492,154,634,4.1
2016-05-27 20:30:00+00:00,11.6,472,175,628,3.8
2016-05-27 21:00:00+00:00,11.7,443,160,580,3.6
2016-05-27 21:30:00+00:00,11.6,352,44,387,3.3
2016-05-27 22:00:00+00:00,11.5,293,30,315,3
2016-05-27 22:30:00+00:00,11.5,266,33,288,2.7
2016-05-27 23:00:00+00:00,11.4,15,0,15,2.3
2016-05-27 23:30:00+00:00,11.4,12,0,12,2.3
2016-05-28 00:00:00+00:00,11,100,0,100,1.7
2016-05-28 00:30:00+00:00,10.3,128,77,153,1.2
2016-05-28 01:00:00+00:00,9.7,47,0,47,0.7
2016-05-28 01:30:00+00:00,9,48,48,54,0.6
2016-05-28 02:00:00+00:00,8.3,14,0,14,0.4
2016-05-28 02:30:00+00:00,7.8,0,0,0,0.5
2016-05-28 03:00:00+00:00,7.2,0,0,0,0.6
2016-05-28 03:30:00+00:00,6.9,0,0,0,0.8
2016-05-28 04:00:00+00:00,6.5,0,0,0,0.9
2016-05-28 04:30:00+00:00,6.3,0,0,0,1
2016-05-28 05:00:00+00:00,6,0,0,0,1.1
2016-05-28 05:30:00+00:00,5.9,0,0,0,1.2
2016-05-28 06:00:00+00:00,5.7,0,0,0,1.2
2016-05-28 06:30:00+00:00,5.5,0,0,0,1.2
2016-05-28 07:00:00+00:00,5.3,0,0,0,1.3
2016-05-28 07:30:00+00:00,5.1,0,0,0,1.4
2016-05-28 08:00:00+00:00,4.9,0,0,0,1.4
2016-05-28 08:30:00+00:00,4.6,0,0,0,1.5
2016-05-28 09:00:00+00:00,4.4,0,0,0,1.5
2016-05-28 09:30:00+00:00,4.2,0,0,0,1.5
2016-05-28 10:00:00+00:00,4,0,0,0,1.5
2016-05-28 10:30:00+00:00,3.8,0,0,0,1.6
2016-05-28 11:00:00+00:00,3.6,0,0,0,1.6
2016-05-28 11:30:00+00:00,4.6,0,0,0,1.8
2016-05-28 12:00:00+00:00,5.6,19,289,36,2.1
2016-05-28 12:30:00+00:00,7.4,36,523,113,2.4
2016-05-28 13:00:00+00:00,9.1,47,665,208,2.7
2016-05-28 13:30:00+00:00,11.1,56,757,310,2.1
2016-05-28 14:00:00+00:00,13.1,63,817,411,1.5
2016-05-28 14:30:00+00:00,14.4,69,864,514,0.9
2016-05-28 15:00:00+00:00,15.6,76,896,611,0.3
2016-05-28 15:30:00+00:00,16.4,80,923,703,0.5
2016-05-28 16:00:00+00:00,17.3,86,940,786,0.7
2016-05-28 16:30:00+00:00,17.9,257,671,798,0.8
2016-05-28 17:00:00+00:00,18.5,369,528,821,0.9
2016-05-28 17:30:00+00:00,18.9,454,404,817,0.9
2016-05-28 18:00:00+00:00,19.3,370,605,931,1
2016-05-28 18:30:00+00:00,19.5,89,994,1028,1
2016-05-28 19:00:00+00:00,19.7,328,690,984,1
2016-05-28 19:30:00+00:00,19.8,189,14,202,0.9
2016-05-28 20:00:00+00:00,19.9,493,176,655,0.9
2016-05-28 20:30:00+00:00,19.8,461,281,712,0.9
2016-05-28 21:00:00+00:00,19.7,193,14,204,0.9
2016-05-28 21:30:00+00:00,19.5,324,537,753,0.8
2016-05-28 22:00:00+00:00,19.3,96,912,768,0.7
2016-05-28 22:30:00+00:00,18.9,298,337,522,0.7
2016-05-28 23:00:00+00:00,18.6,28,0,28,0.6
2016-05-28 23:30:00+00:00,18.6,91,758,473,0.6
2016-05-29 00:00:00+00:00,17.5,154,363,305,0.4
2016-05-29 00:30:00+00:00,16.5,63,700,290,0.4
2016-05-29 01:00:00+00:00,15.5,79,287,145,0.5
2016-05-29 01:30:00+00:00,14,49,103,63,0.5
2016-05-29 02:00:00+00:00,12.6,14,0,14,0.6
2016-05-29 02:30:00+00:00,12.1,0,0,0,0.5
2016-05-29 03:00:00+00:00,11.5,0,0,0,0.4
2016-05-29 03:30:00+00:00,10.9,0,0,0,0.5
2016-05-29 04:00:00+00:00,10.4,0,0,0,0.5
