,Ambient Temperature,Barometric Pressure,Diffuse Horizontal,Direct Normal,Global Horizontal,Global Normal,Plane of array,Relative Humidity,UV-A,UV-B,Wind Direction,Wind Speed
1/2/2022 6:05,-1.6091,819.8505,0.3793638,0.7040657,-1.336687,-0.6490332,-0.7268471,35.39719,0,0.001644668,275.935,8.430954
1/2/2022 6:10,-1.677139,820.2178,0.3793634,0.3520325,-2.005028,-0.6490325,-1.453693,35.70337,0,0.001644668,264.5759,3.507353
1/2/2022 6:15,-1.575081,820.3811,0.3793589,0.3520283,-2.005004,-0.6490248,-1.090257,35.63533,0,0.001644668,256.1255,7.090746
1/2/2022 6:20,-1.524052,820.6261,0,0.352024,-1.336653,-0.6490169,-0.7268288,35.7544,0.007402623,0.001644668,288.3657,6.301829
1/2/2022 6:25,-1.592091,820.7078,0.3793522,0.3520221,-2.00497,-0.6490135,-1.45365,34.20651,0,0.001644668,273.0876,8.003228
1/2/2022 6:30,-1.6091,820.6669,0.3793472,0.3520175,-2.004943,-0.6490049,-1.090223,35.46523,0,0.001644668,257.3808,5.769548
1/2/2022 6:35,-1.62611,821.116,0.3793419,0.3520125,-2.004915,-0.6489958,-1.45361,36.06057,0,0.001644668,240.8474,4.42934
1/2/2022 6:40,-1.66013,820.5853,0.3793346,0.3520058,-2.004876,-0.6489833,-1.453582,34.92092,0.007402623,0.001644668,282.7321,5.874103
1/2/2022 6:45,-1.6091,820.9119,0.3793328,0.3520041,-2.004867,-0.6489802,-1.090182,33.6622,0.003701311,0.001644668,275.9044,11.9193
1/2/2022 6:50,-1.439003,821.3201,0.3793321,0.3520035,-2.004863,-0.648979,-1.09018,34.93793,0.003701311,0.001644668,264.6678,9.666607
1/2/2022 6:55,-1.404984,821.2792,0.3793322,0.3520036,-2.004864,-0.6489793,-0.7267867,34.51269,0.007402623,0.001644668,295.4689,4.52439
1/2/2022 7:00,-1.251896,821.3201,0.3793325,0.3520038,-1.336577,0.6489797,-0.7267871,33.93436,0.01480525,0.001644668,246.3891,5.978659
1/2/2022 7:05,-1.234886,821.116,0.7586656,0.3520041,-1.336578,0.6489802,-0.3633939,33.78127,0.03701311,0.001644668,280.2214,5.645983
1/2/2022 7:10,-1.268906,820.9119,1.517332,0.3520044,-0.6682894,2.595923,0.7267883,34.03642,0.08513016,0.001809135,277.2209,4.638451
1/2/2022 7:15,-1.353954,820.8302,3.034645,0.3520021,0.6682851,5.191812,2.180351,35.32915,0.1628577,0.002302536,227.988,3.402798
1/2/2022 7:20,-1.251896,821.4425,4.551937,0.7039995,1.336561,7.787665,5.087451,34.10445,0.2961049,0.002631469,242.1333,2.737446
1/2/2022 7:25,-1.353954,821.5242,8.345232,132.3521,7.351099,147.3169,53.78172,34.07043,0.4885731,0.00312487,249.3284,2.746951
1/2/2022 7:30,-1.01376,821.4425,12.89721,251.3288,16.0388,276.4632,102.4762,33.62819,0.7291583,0.003947204,270.3626,4.752511
1/2/2022 7:35,-0.8436623,821.3609,18.20788,329.4742,25.39485,362.1291,134.455,33.08387,1.021562,0.004605071,284.1711,4.819046
1/2/2022 7:40,-0.7075844,821.3609,23.51857,390.7235,36.08751,430.2727,173.7018,32.55657,1.347277,0.005920806,269.0154,2.11962
1/2/2022 7:45,-0.605526,821.3201,28.44992,446.3406,48.11674,493.2243,207.1342,32.30143,1.732214,0.007729941,276.6392,4.838056
1/2/2022 7:50,-0.6735649,821.4017,33.00195,494.5657,60.14599,548.3882,239.8399,32.50554,2.161566,0.009703542,263.1981,5.864598
1/2/2022 7:55,-0.7416039,821.7283,37.9333,540.6787,73.51183,600.9561,272.5456,32.38647,2.635334,0.01184161,277.3128,2.832496
1/2/2022 8:00,-0.6225357,821.2384,41.72665,581.1594,87.54594,649.6298,303.7976,32.04628,3.168323,0.01447308,257.6257,6.073709
1/2/2022 8:05,-0.5885162,821.3609,45.51999,615.304,101.58,689.2178,333.596,32.87976,3.764234,0.01776242,245.0113,3.127152
1/2/2022 8:10,-0.3843994,821.9733,50.83067,641.3525,114.9459,721.6671,360.8506,31.48496,4.415664,0.02154515,259.0648,4.619441
1/2/2022 8:15,-0.3163605,821.9324,53.10667,656.8407,126.9751,741.7855,382.2909,31.99525,5.122615,0.02582129,275.8125,3.944584
1/2/2022 8:20,0.006820679,821.8508,54.624,677.257,140.3409,765.7978,406.6383,31.04271,5.892488,0.03091976,270.2401,2.40477
1/2/2022 8:25,0.2789764,822.0549,55.38195,700.1282,155.0412,793.0448,433.1605,30.39634,6.736387,0.03651163,269.1991,2.594871
1/2/2022 8:30,0.3300056,822.014,56.13996,740.2476,172.4146,838.4631,469.1307,30.63448,7.672818,0.04341924,243.6336,1.958034
1/2/2022 8:35,0.5839081,822.494,58.03477,768.0314,189.7838,870.8843,500.7296,29.86812,8.671906,0.05065423,273.1404,3.51675
1/2/2022 8:40,0.9235573,822.4899,59.92989,786.3156,205.8169,896.8204,527.97,29.69765,9.711817,0.05920547,246.562,2.8894
1/2/2022 8:45,1.161068,822.6483,62.20468,801.7892,221.8509,919.5177,554.8498,29.03386,10.77759,0.06841418,275.9187,3.412102
1/2/2022 8:50,1.465981,822.3121,65.99609,801.7705,233.8734,928.5808,573.0043,28.76086,11.79503,0.07827926,223.9878,3.507042
1/2/2022 8:55,1.56707,822.5088,71.30486,803.1641,246.5651,939.5954,592.9781,28.18193,12.7903,0.08880217,273.1488,2.860692
1/2/2022 9:00,1.668835,822.2617,72.82111,751.7694,244.5575,892.8644,576.2573,28.13072,13.50819,0.09784617,256.3399,1.967306
1/2/2022 9:05,1.855141,822.5822,75.09634,770.4185,259.9244,921.4102,605.3211,28.86151,14.58857,0.1098488,236.5896,1.311513
1/2/2022 9:10,2.00753,822.9443,75.85447,760.5597,267.273,918.1606,613.311,28.35083,15.50242,0.1216868,290.005,1.054896
1/2/2022 9:15,1.939148,822.3294,76.61275,732.7533,269.2766,895.4469,608.949,28.6227,16.32015,0.1331966,268.9718,3.421255
1/2/2022 9:20,1.973034,822.859,76.61265,782.7287,292.6625,950.6,657.9982,28.24846,17.76337,0.1493113,274.6342,2.851037
1/2/2022 9:25,2.330067,822.9398,76.61254,808.0677,308.6984,978.5002,687.064,28.01029,19.00675,0.1655904,267.7151,3.107622
1/2/2022 9:30,2.619125,823.2659,74.71614,885.8471,340.7707,1058.96,753.9169,27.44903,20.77936,0.1854873,275.9801,2.632447
1/2/2022 9:35,2.534065,822.6942,76.23319,867.5457,344.7797,1043.386,752.8267,31.51365,21.6379,0.2001223,277.3881,1.083389
1/2/2022 9:40,2.687103,822.8574,77.75026,837.6301,343.4432,1014.836,743.3799,28.26533,22.35213,0.2136061,259.0818,1.511042
1/2/2022 9:45,2.993221,822.8573,76.99171,862.6182,360.8158,1044.035,774.2631,26.44559,23.60665,0.2315299,280.3573,3.51626
1/2/2022 9:50,3.010227,822.8165,76.99171,875.9921,372.1748,1058.959,795.3364,28.50342,24.73536,0.2492893,269.1226,3.525764
1/2/2022 9:55,3.484344,823.4133,76.23317,850.3001,370.1703,1031.706,782.2564,28.12792,25.25965,0.2630896,264.4568,1.843573
1/2/2022 10:00,3.551445,823.3656,76.23317,877.3999,386.8747,1060.906,814.2297,28.45044,26.52836,0.2819932,283.0928,1.273369
1/2/2022 10:05,3.68589,823.2314,76.23317,808.7705,367.4976,986.9343,766.9965,27.53112,26.55329,0.2900396,269.3083,2.185553
1/2/2022 10:10,3.854546,823.5475,72.81829,908.3529,410.2527,1090.732,853.0894,27.76831,28.63935,0.3181455,276.0335,1.273282
1/2/2022 10:15,4.05788,823.4607,70.15959,892.8184,407.5576,1064.719,842.5065,27.01967,29.2864,0.3334308,301.1272,1.159237
1/2/2022 10:20,4.380688,822.9282,69.01907,925.5093,426.2479,1095.818,876.6218,26.30533,30.60715,0.3544736,283.0976,3.297155
1/2/2022 10:25,4.567493,823.661,68.63523,954.6532,443.5887,1124.938,907.4404,27.44446,31.95012,0.3774893,290.1358,2.860053
1/2/2022 10:30,4.839439,823.4153,69.38983,960.5827,452.2487,1130.066,920.4678,25.89703,32.88984,0.3940938,208.6282,0.8361593
1/2/2022 10:35,5.332512,823.5374,70.90462,963.0194,460.2523,1133.928,931.3397,25.53992,33.66682,0.4097125,264.9451,1.729328
1/2/2022 10:40,5.468502,823.0882,72.41919,964.3988,468.9227,1140.382,944.3887,24.55367,34.48081,0.4253312,252.0899,1.292244
1/2/2022 10:45,5.552105,823.527,77.72598,926.0311,464.2383,1114.414,925.8473,22.42748,34.35023,0.4325518,299.9806,1.843291
1/2/2022 10:50,5.738861,823.0762,72.03813,972.4656,481.6017,1144.892,965.7937,23.07347,35.90769,0.4509625,242.3171,2.194833
1/2/2022 10:55,5.735878,822.9735,70.52098,971.7542,484.9377,1141.64,966.5125,25.09523,36.4455,0.4662217,271.9259,1.85266
1/2/2022 11:00,6.006378,823.3707,71.65808,961.8985,484.9354,1130.607,964.692,24.58434,36.85123,0.4762339,267.8466,2.840651
1/2/2022 11:05,6.141808,822.9995,72.41624,962.2485,489.6102,1131.903,971.5912,24.51602,37.32061,0.4885569,266.4049,2.73611
1/2/2022 11:10,6.039295,823.3223,73.55353,964.0059,495.6208,1137.738,982.1225,25.34881,37.87512,0.4992365,261.934,2.403571
1/2/2022 11:15,5.937027,823.0349,73.17432,960.4867,497.6242,1133.845,983.2112,25.39967,38.23375,0.5063022,300.2157,2.175552
1/2/2022 11:20,6.123901,823.3196,75.44913,949.5795,497.6239,1126.061,980.305,24.68555,38.5037,0.5153418,283.1695,4.31309
1/2/2022 11:25,6.242867,823.3192,75.82824,954.5049,502.9674,1129.953,989.0217,23.95448,38.8884,0.5247111,294.4613,2.394047
1/2/2022 11:30,6.378826,823.3189,76.20738,969.9852,511.6508,1144.872,1005.366,24.20948,39.51726,0.5358886,273.3763,2.052039
1/2/2022 11:35,6.548817,822.7883,75.82824,962.5969,510.3149,1137.088,1000.644,26.5216,39.56903,0.539176,328.3677,1.168522
1/2/2022 11:40,6.735817,823.3187,79.99879,961.5414,514.3226,1142.277,1008.635,24.65149,39.85019,0.5460801,279.1293,1.738532
1/2/2022 11:45,6.988434,823.3021,73.55209,972.7826,513.6456,1139.662,1009.344,23.44322,40.11449,0.5511478,287.4689,0.8549719
1/2/2022 11:50,6.950901,822.7883,71.65223,976.5955,514.9513,1141.541,1012.916,22.88049,40.31862,0.5552154,283.041,1.624324
1/2/2022 11:55,7.152695,823.0181,71.26984,977.9578,516.9313,1143.435,1014.686,23.81432,40.39072,0.5568331,288.7494,1.624249
1/2/2022 12:00,7.405117,823.123,71.26535,982.469,518.9021,1146.605,1018.979,24.22097,40.55128,0.5581179,272.0596,2.402999
1/2/2022 12:05,7.947708,822.9102,70.50346,985.2307,517.5389,1145.896,1018.925,23.31948,40.55757,0.5604033,74.78152,0.2659372
1/2/2022 12:10,7.096416,822.9818,70.88061,977.4661,512.1829,1138.083,1012.362,30.03225,40.30852,0.5577566,90.35107,1.073213
1/2/2022 12:15,6.467106,822.8971,71.63663,971.8105,510.8327,1136.754,1010.517,33.66911,40.06034,0.5534785,88.94291,2.412333
1/2/2022 12:20,5.854233,822.5228,71.63533,968.2756,508.1524,1131.545,1005.416,39.17495,39.88934,0.5495223,328.2633,0.3798865
1/2/2022 12:25,5.548546,823.0547,73.52985,952.0891,504.8096,1123.106,996.6932,44.86872,39.27933,0.5376933,326.919,0.6173188
1/2/2022 12:30,5.072044,823.0503,73.90828,934.4959,494.7896,1102.996,978.5307,46.55065,38.77213,0.5271688,56.54333,0.6173102
1/2/2022 12:35,4.884777,823.0072,73.52892,940.1189,494.7873,1106.881,979.9785,47.60404,38.66461,0.5215779,331.1644,0.9402044
1/2/2022 12:40,4.884655,822.9656,72.39175,961.2197,500.7959,1125.035,993.7741,45.53048,38.77545,0.5191116,11.54255,1.168129
1/2/2022 12:45,5.173473,823.1279,71.25457,964.735,498.7918,1126.979,992.3199,41.97836,38.50909,0.5113869,45.31556,1.946878
1/2/2022 12:50,5.751255,822.7197,68.6014,966.1409,493.4496,1124.384,984.3309,37.16865,38.10964,0.5038273,69.17686,2.288766
1/2/2022 12:55,5.547295,822.638,68.60137,966.1404,489.443,1124.383,979.2473,35.07821,37.68064,0.4938031,86.09391,2.402729
1/2/2022 13:00,5.87019,822.8826,68.60136,956.644,480.0946,1113.36,965.4496,34.0245,37.00756,0.4798352,100.1965,1.737941
1/2/2022 13:05,6.057125,822.8009,67.84332,918.6594,461.3983,1078.992,921.5159,30.60844,35.51719,0.4599515,97.35151,1.956371
1/2/2022 13:10,6.159096,822.5154,67.84332,952.4233,469.4109,1107.524,950.5629,32.27398,35.92029,0.4561719,95.91371,2.630654
1/2/2022 13:15,6.125107,822.8825,67.08529,950.6648,463.4014,1104.281,942.2119,32.00206,35.2953,0.4426971,84.68665,1.728444
1/2/2022 13:20,6.329048,823.0049,66.32726,938.7067,452.7178,1091.313,923.3313,31.16929,34.40034,0.4277433,150.856,0.9496945
1/2/2022 13:25,6.515999,823.0457,66.32726,940.1136,448.0437,1093.258,918.248,29.45277,33.74207,0.4131182,89.06123,2.507194
1/2/2022 13:30,7.093838,822.6378,67.08529,940.1136,442.7019,1092.609,910.9863,32.03605,32.95805,0.3983288,179.306,0.8357311
1/2/2022 13:35,8.18153,822.597,67.84332,922.5282,429.3474,1071.211,888.1118,30.7614,31.92257,0.3805815,208.6738,0.8262342
1/2/2022 13:40,8.249512,822.5562,65.56924,910.9219,415.9929,1055,868.142,25.45888,31.07569,0.3639845,108.6398,1.614481
1/2/2022 13:45,8.300499,822.8825,63.29515,931.6726,417.9961,1075.75,876.493,23.38546,30.72806,0.3528102,162.1748,1.737941
1/2/2022 13:50,8.283504,823.1273,62.15812,938.0033,412.6543,1079.641,870.3206,22.39974,29.98843,0.3391711,153.6092,1.956371
1/2/2022 13:55,7.926601,822.9641,61.02108,935.8931,403.9738,1075.75,857.9756,20.93815,29.12306,0.3233957,134.0612,1.500517
1/2/2022 14:00,8.04557,823.2089,61.02108,928.8589,392.6225,1067.969,841.2736,23.67438,28.12085,0.3063056,97.32092,0.6173014
1/2/2022 14:05,7.807636,822.6786,59.88404,922.5282,382.6067,1061.485,825.6608,22.36575,27.11126,0.2892156,108.6092,0.9401975
1/2/2022 14:10,7.841625,822.5562,58.747,919.0111,371.923,1055,811.1373,22.00885,26.12754,0.27229,183.4359,1.272591
1/2/2022 14:15,8.062565,823.0049,57.98898,913.7355,361.2394,1047.219,795.5245,23.07955,25.11794,0.2556929,124.0884,1.282088
1/2/2022 14:20,7.824631,822.9641,57.60996,914.4389,354.5622,1048.516,786.0842,21.8389,24.1897,0.2392602,138.1911,1.386554
1/2/2022 14:25,8.113552,822.7601,57.23095,907.7565,343.2108,1040.086,769.3823,22.1958,23.12463,0.2228275,162.1442,0.3893747
1/2/2022 14:30,8.249512,822.7194,57.23095,900.0189,330.5241,1031.008,751.954,22.75664,22.07065,0.2070521,183.4359,1.956371
1/2/2022 14:35,8.844345,822.7194,54.95687,894.3916,319.1727,1021.282,734.5258,21.17608,20.93162,0.1906194,149.4182,1.282088
1/2/2022 14:40,8.555428,822.5562,54.19884,888.0609,307.8214,1012.852,717.8238,23.45344,19.84436,0.1750083,150.856,1.737941
1/2/2022 14:45,8.419464,822.7194,53.44082,861.6829,290.4605,983.6728,685.1459,23.30049,18.56849,0.1587399,208.7044,0.8452281
1/2/2022 14:50,8.198528,823.2496,51.92477,869.4204,282.4478,988.8603,677.158,23.69138,17.58478,0.1447721,89.09182,1.063658
1/2/2022 14:55,8.04557,822.8417,50.40872,859.9243,269.0933,975.8916,656.0989,24.47316,16.47903,0.1308043,169.1496,1.737941
1/2/2022 15:00,8.215523,823.3719,49.27168,852.5385,257.0743,964.8683,636.4922,23.6064,15.38067,0.1181512,172.0252,1.737941
1/2/2022 15:05,8.283504,823.0049,48.13464,837.7667,242.3843,946.0637,611.8023,23.48743,14.24534,0.1051693,139.5371,1.386554
1/2/2022 15:10,8.266506,823.2904,47.37661,824.0502,228.3621,931.1497,589.654,24.66011,13.15068,0.09333777,182.0286,0.7217678
1/2/2022 15:15,7.72266,823.3312,46.61859,802.9477,213.6721,909.103,562.4224,25.22095,12.05602,0.08249219,135.3767,1.291584
1/2/2022 15:20,7.552708,822.8825,45.10254,793.0999,200.3176,894.1891,541.7264,25.79879,11.05012,0.07230391,132.5011,0.3893747
1/2/2022 15:25,7.586697,823.4944,43.58649,781.4936,186.2954,878.6266,519.5781,25.73081,10.02943,0.06326592,152.2326,0.4938411
1/2/2022 15:30,7.603695,823.0864,42.44945,761.798,172.2731,853.9862,492.7096,25.47588,9.05311,0.05472091,69.14619,0.170945
1/2/2022 15:35,7.960594,823.5352,41.31241,748.7848,158.2509,837.127,469.8351,25.52687,8.121173,0.0473262,118.429,0.1899389
1/2/2022 15:40,8.232517,823.5352,40.55438,726.9789,144.2287,811.1896,443.6928,24.55814,7.200329,0.04026013,133.9695,1.158627
1/2/2022 15:45,7.705666,823.2496,39.03833,701.656,131.5419,782.6586,416.4613,25.00001,6.334959,0.03418003,134.0001,1.842407
1/2/2022 15:50,7.314774,823.6982,37.90129,679.1467,118.1874,755.4244,390.319,28.36507,5.550947,0.02875724,140.8526,0.8357311
1/2/2022 15:55,7.484726,823.0864,36.76425,656.6375,103.4974,723.6512,362.7243,27.51531,4.807616,0.02382742,179.2448,0.6173014
1/2/2022 16:00,7.518719,823.6167,34.86919,625.6873,89.4752,688.6358,332.9512,26.95447,4.127153,0.01971925,135.3155,0.8357311
1/2/2022 16:05,7.025856,823.4128,32.2161,592.6268,75.45296,651.0267,303.9042,28.48404,3.505861,0.01643271,114.2074,0.6173014
1/2/2022 16:10,6.651958,823.5352,29.56301,556.0492,63.43391,608.8785,273.7679,29.67371,2.94374,0.01314617,111.4848,0.4938411
1/2/2022 16:15,5.819191,823.8615,26.90992,360.5,30.04764,401.38,170.288,30.94835,2.381619,0.01051693,128.3101,0.8452281
1/2/2022 16:20,5.395695,823.3818,18.57163,-0.3517073,10.68361,19.45299,15.61276,32.58089,1.952691,0.008052272,88.9722,0.1804475
1/2/2022 16:25,4.953892,823.3417,16.29756,-1.758536,7.344979,14.91396,11.98188,33.63469,1.582866,0.006408963,149.2701,0.3988846
1/2/2022 16:30,4.446239,823.6434,14.7816,-1.758548,5.341839,12.32031,9.077247,36.83174,1.242686,0.005258899,276.0896,0.6078545
1/2/2022 16:35,4.071747,823.4761,11.74981,-1.055158,3.338742,9.72683,6.898899,34.7747,0.9320027,0.003944124,214.1646,1.158708
1/2/2022 16:40,3.954166,823.2823,9.476064,-1.055204,2.003333,8.430287,5.083622,38.07322,0.6657373,0.003615562,250.7625,0.5033891
1/2/2022 16:45,3.990372,823.217,7.202317,-0.7035192,1.335649,7.133823,3.631414,37.95614,0.4438472,0.002958335,273.2939,1.063819
1/2/2022 16:50,3.550781,823.6425,5.68629,-1.055325,0,1.297116,1.089472,42.39487,0.2663227,0.002301052,283.1306,0.645925
1/2/2022 16:55,2.99263,823.3372,3.411953,-1.055381,-1.335778,-1.297184,-0.3631765,43.19663,0.1479667,0.001643716,288.7183,1.272935
1/2/2022 17:00,3.16407,823.348,1.895597,-0.7036123,-2.003739,-1.29723,-1.089568,42.38205,0.07398584,0.001643771,295.7662,1.263478
1/2/2022 17:05,2.892605,823.6785,0.7582514,0,-2.003772,-1.297252,-1.452782,41.99157,0.03699338,0.001643792,273.2781,1.054495
1/2/2022 17:10,3.284092,823.7228,0.379132,-0.3518178,-3.339676,-1.297273,-2.179209,39.57792,0.01109814,0.00164381,278.8506,2.175514
1/2/2022 17:15,3.505352,823.7247,0,0,-2.671767,-1.297286,-1.816026,39.49313,0.0036994,0.001479437,332.2826,0.8265098
1/2/2022 17:20,3.080425,823.3989,0.3791374,-0.7036456,-3.339724,-1.297292,-2.542447,38.83018,0.003699408,0.001315058,259.1452,1.510521
1/2/2022 17:25,2.740479,823.3588,0.379139,-0.7036486,-3.339737,-1.297297,-2.905666,39.76531,0,0.00131506,285.8611,1.729028
1/2/2022 17:30,3.301556,823.7671,0.3791399,0,-3.339746,-1.2973,-2.542464,35.32808,0,0.001479444,246.5686,0.6080102
1/2/2022 17:35,3.369572,823.3184,0,0.3518255,-3.339749,-1.297302,-2.542466,33.88301,0,0.001479445,273.1923,0.9405162
1/2/2022 17:40,3.097572,823.6857,0.3791406,-0.3518257,-3.339751,-1.297303,-2.179258,40.73443,0,0.001479445,201.4923,1.073519
1/2/2022 17:45,1.159458,823.1553,0.3791407,-1.75913,-4.007703,-1.297303,-3.268889,47.60284,-0.003699421,0.001315063,269.0918,1.615029
1/2/2022 17:50,1.025269,823.6185,0.3791408,-0.7036519,-4.007704,-1.297303,-3.268889,51.07331,-0.00739917,0.001479511,242.1729,0.48453
1/2/2022 17:55,0.4146996,823.5081,0,-1.055478,-3.339754,-1.297304,-2.90568,51.19422,0,0.001643962,297.0861,1.843182
1/2/2022 18:00,1.980171,823.3544,0,0.703652,-3.339754,-1.297304,-2.17926,40.04184,0,0.00147961,281.6699,2.185281
1/2/2022 18:05,2.6782,823.2797,0,1.055478,-2.671803,-1.297304,-1.45284,36.19995,0,0.001644046,283.0532,1.273191
1/2/2022 18:10,2.236889,823.8162,0,0.703652,-2.671803,-1.297304,-1.45284,38.13903,-0.003699979,0.001315261,302.7078,1.263713
1/2/2022 18:15,2.186283,823.8192,0,0.351826,-2.671803,-0.6486518,-1.45284,38.92156,-0.003700014,0.001644092,280.2147,2.280406
1/2/2022 18:20,1.574352,823.3719,0,-0.351826,-3.339754,-1.297304,-2.17926,40.87719,0,0.00131528,271.6767,0.8266511
1/2/2022 18:25,0.7922478,823.3725,0.3791409,-1.055478,-3.339754,-1.297304,-2.54247,45.0092,-0.003700039,0.001644103,274.5849,2.061881
1/2/2022 18:30,1.098385,823.2914,0,-0.3518298,-3.33979,-1.297318,-2.179284,44.19309,0,0.001479695,302.8968,1.320746
1/2/2022 18:35,0.5542908,823.863,0.3791513,-0.7036713,-3.339846,-1.297339,-2.54254,46.60768,0,0.001479696,270.423,1.938362
1/2/2022 18:40,1.115433,823.8223,0,0.7036839,-2.671924,-1.297362,-2.179359,44.19314,0,0.001644107,285.8796,2.185409
1/2/2022 18:45,0.9284058,823.8632,0.3791739,0,-3.340045,-1.297417,-1.816208,45.2644,0,0.001644108,237.9491,1.263737
1/2/2022 18:50,0.5713234,823.4143,0,-0.3518685,-3.340157,-1.29746,-2.179523,47.78098,0,0.001644108,292.8275,1.738826
1/2/2022 18:55,0.3678284,823.4187,0.379196,-0.3518772,-3.34024,-1.297493,-2.179577,48.93792,0,0.00164413,235.2589,1.29226
1/2/2022 19:00,0.1478767,823.55,0.3792162,-0.3518959,-3.340417,-1.297561,-2.179693,50.46967,-0.003700202,0.001644175,266.3022,0.6081391
1/2/2022 19:05,-0.08987045,823.6342,0.3792341,0,-3.340575,-1.297623,-2.179796,51.83045,0,0.001644188,285.8632,0.8266956
1/2/2022 19:10,-0.2770805,823.7554,0,0,-2.672526,-1.297655,-2.543158,50.87799,-0.003700217,0.001644182,283.0461,1.814922
1/2/2022 19:15,-0.002555847,823.7344,0,0.7038609,-2.672596,-1.297689,-2.179907,49.62268,0,0.001644283,297.1136,2.480229
1/2/2022 19:20,0.08372879,823.9078,0.3792599,0.3519364,-2.672642,-1.297711,-1.81662,48.80793,0,0.001644334,269.083,1.729563
1/2/2022 19:25,-0.000835419,823.6259,0.3792627,0,-3.340827,-1.29772,-1.816633,49.93093,0,0.001644353,280.2595,1.168894
1/2/2022 19:30,-0.3915787,823.8741,0.3792655,-0.3519416,-3.340851,-1.29773,-2.179976,51.41101,0,0.00164437,273.0685,2.176255
1/2/2022 19:35,-0.5954514,823.7533,0.3792671,-0.3519432,-3.340866,-1.297736,-2.179986,53.09495,0,0.001644379,280.2026,1.492026
1/2/2022 19:40,-1.020542,823.7948,0.3792678,-0.7038876,-3.340872,-1.297738,-2.543321,54.74471,0,0.001644382,252.0093,1.273451
1/2/2022 19:45,-1.411633,823.7545,0,-0.7038889,-3.340878,-1.29774,-2.543326,56.30943,0.003700674,0.001644385,275.826,1.82465
1/2/2022 19:50,-1.632687,823.5099,0,-0.3519448,-2.672705,-1.297742,-2.179996,56.64961,-0.003700677,0.001644386,285.7753,1.330475
1/2/2022 19:55,-0.3401566,823.4283,0.379269,0.7038898,-2.672706,-0.648871,-1.453331,50.23807,0,0.001644387,269.1223,0.8362989
1/2/2022 20:00,-0.4081688,823.6326,0.3792691,0.351945,-3.340883,-1.297742,-2.179997,51.2755,0,0.001644387,80.39794,0.1615578
1/2/2022 20:05,-1.122456,823.551,0.7585383,0.351945,-4.009061,-1.297743,-2.906663,53.38434,0,0.001644387,115.5408,0.4846734
1/2/2022 20:10,-1.479599,823.6734,0.3792692,0.351945,-3.340884,-0.6488713,-2.54333,54.45577,0,0.001644387,311.0918,0.9313331
1/2/2022 20:15,-1.122456,823.6326,0.3792692,0.7038901,-2.672707,-0.6488713,-1.816664,53.11224,0,0.001644387,258.8061,0.7222583
1/2/2022 20:20,-1.189953,823.2697,-0.3792692,0.7038901,-2.672707,-0.6488713,-1.453332,53.4361,0,0.00164441,327.8106,0.8268071
1/2/2022 20:25,-0.2540779,823.2328,-0.3792692,1.759725,-2.00453,-0.6488713,-0.7266658,48.02845,0,0.00164443,289.9463,1.273489
1/2/2022 20:30,0.2910805,823.1178,0,1.40778,-2.00453,-0.6488713,-0.7266658,45.07022,0,0.001644468,275.9931,1.710696
1/2/2022 20:35,-1.323296,823.129,0.3792692,-0.351945,-2.672707,-1.297743,-1.816664,52.09619,0.00370099,0.001644525,280.2582,1.283066
1/2/2022 20:40,-0.2169456,823.5439,0.3792692,0.7038901,-2.672707,-0.6488713,-1.453332,46.6205,0,0.001644559,266.2727,1.9484
1/2/2022 20:45,-0.2000694,823.7061,-0.3792733,1.055847,-2.672736,-0.6488785,-1.090011,46.70539,-0.003701053,0.001644553,291.407,1.216558
1/2/2022 20:50,-0.01382446,823.2094,0,0.7039092,-2.67278,-0.6488889,-1.090028,46.21116,0,0.001644519,265.7457,1.957856
1/2/2022 20:55,-0.2688446,823.3326,-0.3792861,0.3519608,-2.672827,-0.6489004,-1.453397,47.24878,0,0.001644523,327.925,0.3991756
1/2/2022 21:00,-0.1497421,823.2106,0,0.3519657,-2.672864,-1.297819,-1.453417,44.81666,0,0.001480072,296.9738,0.5987641
1/2/2022 21:05,0.2941818,823.6325,0.3792918,0.7039322,-2.672867,-0.6489101,-1.453418,43.45785,0,0.001644595,257.8285,1.40668
1/2/2022 21:10,0.4991684,823.5988,0,0.7039412,-2.672901,-1.297837,-1.453437,41.2816,0,0.00164463,275.898,1.074043
1/2/2022 21:15,0.8396912,823.5605,0,0.703952,-2.672942,-0.6489283,-1.453459,39.70006,0,0.001644644,284.3199,1.387713
1/2/2022 21:20,1.027084,822.9913,0.3793077,0.7039617,-2.672979,-1.297875,-1.09011,37.91433,-0.003701283,0.001644655,278.7802,1.501782
1/2/2022 21:25,0.9251823,823.4008,0,0.3519869,-2.673025,-0.6489485,-1.453504,38.45878,-0.003701296,0.001644662,327.9221,0.5037641
1/2/2022 21:30,0.3639183,823.2787,0,0,-3.341319,-1.297912,-2.180282,39.87064,-0.003701302,0.001644664,291.7022,0.9504997
1/2/2022 21:35,1.095387,823.1567,0,0.7039917,-2.673093,-1.29793,-1.453541,35.94145,-0.003701306,0.001644666,269.015,0.8269357
1/2/2022 21:40,0.8742828,822.9935,0.3793276,0.3519993,-2.673119,-0.6489713,-1.453555,36.43475,0,0.001644667,263.2898,0.9409964
1/2/2022 21:45,0.6531639,822.7079,0.3793293,-0.3520009,-2.673131,-0.6489742,-1.453562,35.82241,0,0.001644667,252.2981,0.8364414
