measured_on,Year,Month,Day,Hour,Minute,dhi_clear,temp_air,dni_clear,ghi_clear,ghi
2016-10-02 08:00:00-07:00,2016.0,10.0,2.0,7.5,30.0,58.5,18.5,781.0,349.5,349.5
2016-10-02 08:15:00-07:00,2016.0,10.0,2.0,7.75,30.0,62.25,19.25,811.5,397.25,397.25
2016-10-02 08:30:00-07:00,2016.0,10.0,2.0,8.0,30.0,66.0,20.0,842.0,445.0,445.0
2016-10-02 08:45:00-07:00,2016.0,10.0,2.0,8.25,30.0,68.75,20.5,856.25,484.5,484.5
2016-10-02 09:00:00-07:00,2016.0,10.0,2.0,8.5,30.0,71.5,21.0,870.5,524.0,524.0
2016-10-02 09:15:00-07:00,2016.0,10.0,2.0,8.75,30.0,74.25,21.5,884.75,563.5,563.5
2016-10-02 09:30:00-07:00,2016.0,10.0,2.0,9.0,30.0,77.0,22.0,899.0,603.0,603.0
2016-10-02 09:45:00-07:00,2016.0,10.0,2.0,9.25,30.0,79.5,22.25,904.75,630.25,630.25
2016-10-02 10:00:00-07:00,2016.0,10.0,2.0,9.5,30.0,82.0,22.5,910.5,657.5,657.5
2016-10-02 10:15:00-07:00,2016.0,10.0,2.0,9.75,30.0,84.5,22.75,916.25,684.75,684.75
2016-10-02 10:30:00-07:00,2016.0,10.0,2.0,10.0,30.0,87.0,23.0,922.0,712.0,712.0
2016-10-02 10:45:00-07:00,2016.0,10.0,2.0,10.25,30.0,87.75,23.0,924.75,724.5,724.5
2016-10-02 11:00:00-07:00,2016.0,10.0,2.0,10.5,30.0,88.5,23.0,927.5,737.0,737.0
2016-10-02 11:15:00-07:00,2016.0,10.0,2.0,10.75,30.0,89.25,23.0,930.25,749.5,749.5
2016-10-02 11:30:00-07:00,2016.0,10.0,2.0,11.0,30.0,90.0,23.0,933.0,762.0,762.0
2016-10-02 11:45:00-07:00,2016.0,10.0,2.0,11.25,30.0,90.5,23.25,930.75,758.75,725.0
2016-10-02 12:00:00-07:00,2016.0,10.0,2.0,11.5,30.0,91.0,23.5,928.5,755.5,688.0
2016-10-02 12:15:00-07:00,2016.0,10.0,2.0,11.75,30.0,91.5,23.75,926.25,752.25,651.0
2016-10-02 12:30:00-07:00,2016.0,10.0,2.0,12.0,30.0,92.0,24.0,924.0,749.0,614.0
2016-10-02 12:45:00-07:00,2016.0,10.0,2.0,12.25,30.0,90.75,24.0,918.75,730.5,524.75
2016-10-02 13:00:00-07:00,2016.0,10.0,2.0,12.5,30.0,89.5,24.0,913.5,712.0,435.5
2016-10-02 13:15:00-07:00,2016.0,10.0,2.0,12.75,30.0,88.25,24.0,908.25,693.5,346.25
2016-10-02 13:30:00-07:00,2016.0,10.0,2.0,13.0,30.0,87.0,24.0,903.0,675.0,257.0
2016-10-02 13:45:00-07:00,2016.0,10.0,2.0,13.25,30.0,85.75,23.75,890.0,642.25,310.25
2016-10-02 14:00:00-07:00,2016.0,10.0,2.0,13.5,30.0,84.5,23.5,877.0,609.5,363.5
2016-10-02 14:15:00-07:00,2016.0,10.0,2.0,13.75,30.0,83.25,23.25,864.0,576.75,416.75
2016-10-02 14:30:00-07:00,2016.0,10.0,2.0,14.0,30.0,82.0,23.0,851.0,544.0,470.0
2016-10-02 14:45:00-07:00,2016.0,10.0,2.0,14.25,30.0,79.0,22.75,829.0,501.0,432.75
2016-10-02 15:00:00-07:00,2016.0,10.0,2.0,14.5,30.0,76.0,22.5,807.0,458.0,395.5
2016-10-02 15:15:00-07:00,2016.0,10.0,2.0,14.75,30.0,73.0,22.25,785.0,415.0,358.25
2016-10-02 15:30:00-07:00,2016.0,10.0,2.0,15.0,30.0,70.0,22.0,763.0,372.0,321.0
2016-10-02 15:45:00-07:00,2016.0,10.0,2.0,15.25,30.0,64.5,21.75,722.25,323.75,279.25
2016-10-02 16:00:00-07:00,2016.0,10.0,2.0,15.5,30.0,59.0,21.5,681.5,275.5,237.5
2016-10-02 16:15:00-07:00,2016.0,10.0,2.0,15.75,30.0,53.5,21.25,640.75,227.25,195.75
2016-10-02 16:30:00-07:00,2016.0,10.0,2.0,16.0,30.0,48.0,21.0,600.0,179.0,154.0
2016-10-02 16:45:00-07:00,2016.0,10.0,2.0,16.25,30.0,38.75,20.25,483.25,137.5,118.25
2016-10-02 17:00:00-07:00,2016.0,10.0,2.0,16.5,30.0,29.5,19.5,366.5,96.0,82.5
2016-10-02 17:15:00-07:00,2016.0,10.0,2.0,16.75,30.0,20.25,18.75,249.75,54.5,46.75
2016-10-02 17:30:00-07:00,2016.0,10.0,2.0,17.0,30.0,11.0,18.0,133.0,13.0,11.0
2016-10-02 17:45:00-07:00,2016.0,10.0,2.0,17.25,30.0,8.25,17.5,99.75,9.75,8.25
2016-10-02 18:00:00-07:00,2016.0,10.0,2.0,17.5,30.0,5.5,17.0,66.5,6.5,5.5
2016-10-02 18:15:00-07:00,2016.0,10.0,2.0,17.75,30.0,2.75,16.5,33.25,3.25,2.75
2016-10-02 18:30:00-07:00,2016.0,10.0,2.0,18.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-10-02 18:45:00-07:00,2016.0,10.0,2.0,18.25,30.0,0.0,15.75,0.0,0.0,0.0
2016-10-02 19:00:00-07:00,2016.0,10.0,2.0,18.5,30.0,0.0,15.5,0.0,0.0,0.0
2016-10-02 19:15:00-07:00,2016.0,10.0,2.0,18.75,30.0,0.0,15.25,0.0,0.0,0.0
2016-10-02 19:30:00-07:00,2016.0,10.0,2.0,19.0,30.0,0.0,15.0,0.0,0.0,0.0
2016-10-02 19:45:00-07:00,2016.0,10.0,2.0,19.25,30.0,0.0,14.75,0.0,0.0,0.0
2016-10-02 20:00:00-07:00,2016.0,10.0,2.0,19.5,30.0,0.0,14.5,0.0,0.0,0.0
2016-10-02 20:15:00-07:00,2016.0,10.0,2.0,19.75,30.0,0.0,14.25,0.0,0.0,0.0
2016-10-02 20:30:00-07:00,2016.0,10.0,2.0,20.0,30.0,0.0,14.0,0.0,0.0,0.0
2016-10-02 20:45:00-07:00,2016.0,10.0,2.0,20.25,30.0,0.0,14.0,0.0,0.0,0.0
2016-10-02 21:00:00-07:00,2016.0,10.0,2.0,20.5,30.0,0.0,14.0,0.0,0.0,0.0
2016-10-02 21:15:00-07:00,2016.0,10.0,2.0,20.75,30.0,0.0,14.0,0.0,0.0,0.0
2016-10-02 21:30:00-07:00,2016.0,10.0,2.0,21.0,30.0,0.0,14.0,0.0,0.0,0.0
2016-10-02 21:45:00-07:00,2016.0,10.0,2.0,21.25,30.0,0.0,13.75,0.0,0.0,0.0
2016-10-02 22:00:00-07:00,2016.0,10.0,2.0,21.5,30.0,0.0,13.5,0.0,0.0,0.0
2016-10-02 22:15:00-07:00,2016.0,10.0,2.0,21.75,30.0,0.0,13.25,0.0,0.0,0.0
2016-10-02 22:30:00-07:00,2016.0,10.0,2.0,22.0,30.0,0.0,13.0,0.0,0.0,0.0
2016-10-02 22:45:00-07:00,2016.0,10.0,2.0,22.25,30.0,0.0,12.75,0.0,0.0,0.0
2016-10-02 23:00:00-07:00,2016.0,10.0,2.0,22.5,30.0,0.0,12.5,0.0,0.0,0.0
2016-10-02 23:15:00-07:00,2016.0,10.0,2.0,22.75,30.0,0.0,12.25,0.0,0.0,0.0
2016-10-02 23:30:00-07:00,2016.0,10.0,2.0,23.0,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-02 23:45:00-07:00,2016.0,10.0,2.25,17.25,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 00:00:00-07:00,2016.0,10.0,2.5,11.5,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 00:15:00-07:00,2016.0,10.0,2.75,5.75,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 00:30:00-07:00,2016.0,10.0,3.0,0.0,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 00:45:00-07:00,2016.0,10.0,3.0,0.25,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 01:00:00-07:00,2016.0,10.0,3.0,0.5,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 01:15:00-07:00,2016.0,10.0,3.0,0.75,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 01:30:00-07:00,2016.0,10.0,3.0,1.0,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 01:45:00-07:00,2016.0,10.0,3.0,1.25,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 02:00:00-07:00,2016.0,10.0,3.0,1.5,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 02:15:00-07:00,2016.0,10.0,3.0,1.75,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 02:30:00-07:00,2016.0,10.0,3.0,2.0,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 02:45:00-07:00,2016.0,10.0,3.0,2.25,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 03:00:00-07:00,2016.0,10.0,3.0,2.5,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 03:15:00-07:00,2016.0,10.0,3.0,2.75,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 03:30:00-07:00,2016.0,10.0,3.0,3.0,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 03:45:00-07:00,2016.0,10.0,3.0,3.25,30.0,0.0,11.75,0.0,0.0,0.0
2016-10-03 04:00:00-07:00,2016.0,10.0,3.0,3.5,30.0,0.0,11.5,0.0,0.0,0.0
2016-10-03 04:15:00-07:00,2016.0,10.0,3.0,3.75,30.0,0.0,11.25,0.0,0.0,0.0
2016-10-03 04:30:00-07:00,2016.0,10.0,3.0,4.0,30.0,0.0,11.0,0.0,0.0,0.0
2016-10-03 04:45:00-07:00,2016.0,10.0,3.0,4.25,30.0,0.0,11.0,0.0,0.0,0.0
2016-10-03 05:00:00-07:00,2016.0,10.0,3.0,4.5,30.0,0.0,11.0,0.0,0.0,0.0
2016-10-03 05:15:00-07:00,2016.0,10.0,3.0,4.75,30.0,0.0,11.0,0.0,0.0,0.0
2016-10-03 05:30:00-07:00,2016.0,10.0,3.0,5.0,30.0,0.0,11.0,0.0,0.0,0.0
2016-10-03 05:45:00-07:00,2016.0,10.0,3.0,5.25,30.0,6.25,11.5,103.0,15.0,15.0
2016-10-03 06:00:00-07:00,2016.0,10.0,3.0,5.5,30.0,12.5,12.0,206.0,30.0,30.0
2016-10-03 06:15:00-07:00,2016.0,10.0,3.0,5.75,30.0,18.75,12.5,309.0,45.0,45.0
2016-10-03 06:30:00-07:00,2016.0,10.0,3.0,6.0,30.0,25.0,13.0,412.0,60.0,60.0
2016-10-03 06:45:00-07:00,2016.0,10.0,3.0,6.25,30.0,31.0,13.75,494.5,108.75,108.75
2016-10-03 07:00:00-07:00,2016.0,10.0,3.0,6.5,30.0,37.0,14.5,577.0,157.5,157.5
2016-10-03 07:15:00-07:00,2016.0,10.0,3.0,6.75,30.0,43.0,15.25,659.5,206.25,206.25
2016-10-03 07:30:00-07:00,2016.0,10.0,3.0,7.0,30.0,49.0,16.0,742.0,255.0,255.0
2016-10-03 07:45:00-07:00,2016.0,10.0,3.0,7.25,30.0,52.25,16.75,774.5,304.0,304.0
2016-10-03 08:00:00-07:00,2016.0,10.0,3.0,7.5,30.0,55.5,17.5,807.0,353.0,353.0
2016-10-03 08:15:00-07:00,2016.0,10.0,3.0,7.75,30.0,58.75,18.25,839.5,402.0,402.0
2016-10-03 08:30:00-07:00,2016.0,10.0,3.0,8.0,30.0,62.0,19.0,872.0,451.0,451.0
2016-10-03 08:45:00-07:00,2016.0,10.0,3.0,8.25,30.0,63.75,19.25,888.75,492.0,492.0
2016-10-03 09:00:00-07:00,2016.0,10.0,3.0,8.5,30.0,65.5,19.5,905.5,533.0,533.0
2016-10-03 09:15:00-07:00,2016.0,10.0,3.0,8.75,30.0,67.25,19.75,922.25,574.0,574.0
2016-10-03 09:30:00-07:00,2016.0,10.0,3.0,9.0,30.0,69.0,20.0,939.0,615.0,615.0
2016-10-03 09:45:00-07:00,2016.0,10.0,3.0,9.25,30.0,70.0,20.25,948.0,643.75,643.75
2016-10-03 10:00:00-07:00,2016.0,10.0,3.0,9.5,30.0,71.0,20.5,957.0,672.5,672.5
2016-10-03 10:15:00-07:00,2016.0,10.0,3.0,9.75,30.0,72.0,20.75,966.0,701.25,701.25
2016-10-03 10:30:00-07:00,2016.0,10.0,3.0,10.0,30.0,73.0,21.0,975.0,730.0,730.0
2016-10-03 10:45:00-07:00,2016.0,10.0,3.0,10.25,30.0,73.75,21.25,978.25,743.25,743.25
2016-10-03 11:00:00-07:00,2016.0,10.0,3.0,10.5,30.0,74.5,21.5,981.5,756.5,756.5
2016-10-03 11:15:00-07:00,2016.0,10.0,3.0,10.75,30.0,75.25,21.75,984.75,769.75,769.75
2016-10-03 11:30:00-07:00,2016.0,10.0,3.0,11.0,30.0,76.0,22.0,988.0,783.0,783.0
2016-10-03 11:45:00-07:00,2016.0,10.0,3.0,11.25,30.0,76.5,22.0,986.25,780.0,780.0
2016-10-03 12:00:00-07:00,2016.0,10.0,3.0,11.5,30.0,77.0,22.0,984.5,777.0,777.0
2016-10-03 12:15:00-07:00,2016.0,10.0,3.0,11.75,30.0,77.5,22.0,982.75,774.0,774.0
2016-10-03 12:30:00-07:00,2016.0,10.0,3.0,12.0,30.0,78.0,22.0,981.0,771.0,771.0
2016-10-03 12:45:00-07:00,2016.0,10.0,3.0,12.25,30.0,77.25,21.75,976.25,752.25,752.25
2016-10-03 13:00:00-07:00,2016.0,10.0,3.0,12.5,30.0,76.5,21.5,971.5,733.5,733.5
2016-10-03 13:15:00-07:00,2016.0,10.0,3.0,12.75,30.0,75.75,21.25,966.75,714.75,714.75
2016-10-03 13:30:00-07:00,2016.0,10.0,3.0,13.0,30.0,75.0,21.0,962.0,696.0,696.0
2016-10-03 13:45:00-07:00,2016.0,10.0,3.0,13.25,30.0,74.25,20.75,950.0,662.75,662.75
2016-10-03 14:00:00-07:00,2016.0,10.0,3.0,13.5,30.0,73.5,20.5,938.0,629.5,629.5
2016-10-03 14:15:00-07:00,2016.0,10.0,3.0,13.75,30.0,72.75,20.25,926.0,596.25,596.25
2016-10-03 14:30:00-07:00,2016.0,10.0,3.0,14.0,30.0,72.0,20.0,914.0,563.0,563.0
2016-10-03 14:45:00-07:00,2016.0,10.0,3.0,14.25,30.0,70.25,19.5,891.25,518.75,507.5
2016-10-03 15:00:00-07:00,2016.0,10.0,3.0,14.5,30.0,68.5,19.0,868.5,474.5,452.0
2016-10-03 15:15:00-07:00,2016.0,10.0,3.0,14.75,30.0,66.75,18.5,845.75,430.25,396.5
2016-10-03 15:30:00-07:00,2016.0,10.0,3.0,15.0,30.0,65.0,18.0,823.0,386.0,341.0
2016-10-03 15:45:00-07:00,2016.0,10.0,3.0,15.25,30.0,60.75,17.25,777.0,335.25,296.25
2016-10-03 16:00:00-07:00,2016.0,10.0,3.0,15.5,30.0,56.5,16.5,731.0,284.5,251.5
2016-10-03 16:15:00-07:00,2016.0,10.0,3.0,15.75,30.0,52.25,15.75,685.0,233.75,206.75
2016-10-03 16:30:00-07:00,2016.0,10.0,3.0,16.0,30.0,48.0,15.0,639.0,183.0,162.0
2016-10-03 16:45:00-07:00,2016.0,10.0,3.0,16.25,30.0,36.0,14.25,479.25,137.25,121.5
2016-10-03 17:00:00-07:00,2016.0,10.0,3.0,16.5,30.0,24.0,13.5,319.5,91.5,81.0
2016-10-03 17:15:00-07:00,2016.0,10.0,3.0,16.75,30.0,12.0,12.75,159.75,45.75,40.5
2016-10-03 17:30:00-07:00,2016.0,10.0,3.0,17.0,30.0,0.0,12.0,0.0,0.0,0.0
2016-10-03 17:45:00-07:00,2016.0,10.0,3.0,17.25,30.0,0.0,11.5,0.0,0.0,0.0
2016-10-03 18:00:00-07:00,2016.0,10.0,3.0,17.5,30.0,0.0,11.0,0.0,0.0,0.0
2016-10-03 18:15:00-07:00,2016.0,10.0,3.0,17.75,30.0,0.0,10.5,0.0,0.0,0.0
2016-10-03 18:30:00-07:00,2016.0,10.0,3.0,18.0,30.0,0.0,10.0,0.0,0.0,0.0
2016-10-03 18:45:00-07:00,2016.0,10.0,3.0,18.25,30.0,0.0,9.5,0.0,0.0,0.0
2016-10-03 19:00:00-07:00,2016.0,10.0,3.0,18.5,30.0,0.0,9.0,0.0,0.0,0.0
2016-10-03 19:15:00-07:00,2016.0,10.0,3.0,18.75,30.0,0.0,8.5,0.0,0.0,0.0
2016-10-03 19:30:00-07:00,2016.0,10.0,3.0,19.0,30.0,0.0,8.0,0.0,0.0,0.0
2016-10-03 19:45:00-07:00,2016.0,10.0,3.0,19.25,30.0,0.0,7.75,0.0,0.0,0.0
2016-10-03 20:00:00-07:00,2016.0,10.0,3.0,19.5,30.0,0.0,7.5,0.0,0.0,0.0
2016-10-03 20:15:00-07:00,2016.0,10.0,3.0,19.75,30.0,0.0,7.25,0.0,0.0,0.0
2016-10-03 20:30:00-07:00,2016.0,10.0,3.0,20.0,30.0,0.0,7.0,0.0,0.0,0.0
2016-10-03 20:45:00-07:00,2016.0,10.0,3.0,20.25,30.0,0.0,7.0,0.0,0.0,0.0
2016-10-03 21:00:00-07:00,2016.0,10.0,3.0,20.5,30.0,0.0,7.0,0.0,0.0,0.0
2016-10-03 21:15:00-07:00,2016.0,10.0,3.0,20.75,30.0,0.0,7.0,0.0,0.0,0.0
2016-10-03 21:30:00-07:00,2016.0,10.0,3.0,21.0,30.0,0.0,7.0,0.0,0.0,0.0
2016-10-03 21:45:00-07:00,2016.0,10.0,3.0,21.25,30.0,0.0,6.75,0.0,0.0,0.0
2016-10-03 22:00:00-07:00,2016.0,10.0,3.0,21.5,30.0,0.0,6.5,0.0,0.0,0.0
2016-10-03 22:15:00-07:00,2016.0,10.0,3.0,21.75,30.0,0.0,6.25,0.0,0.0,0.0
2016-10-03 22:30:00-07:00,2016.0,10.0,3.0,22.0,30.0,0.0,6.0,0.0,0.0,0.0
2016-10-03 22:45:00-07:00,2016.0,10.0,3.0,22.25,30.0,0.0,5.75,0.0,0.0,0.0
2016-10-03 23:00:00-07:00,2016.0,10.0,3.0,22.5,30.0,0.0,5.5,0.0,0.0,0.0
2016-10-03 23:15:00-07:00,2016.0,10.0,3.0,22.75,30.0,0.0,5.25,0.0,0.0,0.0
2016-10-03 23:30:00-07:00,2016.0,10.0,3.0,23.0,30.0,0.0,5.0,0.0,0.0,0.0
2016-10-03 23:45:00-07:00,2016.0,10.0,3.25,17.25,30.0,0.0,4.75,0.0,0.0,0.0
2016-10-04 00:00:00-07:00,2016.0,10.0,3.5,11.5,30.0,0.0,4.5,0.0,0.0,0.0
2016-10-04 00:15:00-07:00,2016.0,10.0,3.75,5.75,30.0,0.0,4.25,0.0,0.0,0.0
2016-10-04 00:30:00-07:00,2016.0,10.0,4.0,0.0,30.0,0.0,4.0,0.0,0.0,0.0
2016-10-04 00:45:00-07:00,2016.0,10.0,4.0,0.25,30.0,0.0,4.0,0.0,0.0,0.0
2016-10-04 01:00:00-07:00,2016.0,10.0,4.0,0.5,30.0,0.0,4.0,0.0,0.0,0.0
2016-10-04 01:15:00-07:00,2016.0,10.0,4.0,0.75,30.0,0.0,4.0,0.0,0.0,0.0
2016-10-04 01:30:00-07:00,2016.0,10.0,4.0,1.0,30.0,0.0,4.0,0.0,0.0,0.0
2016-10-04 01:45:00-07:00,2016.0,10.0,4.0,1.25,30.0,0.0,3.75,0.0,0.0,0.0
2016-10-04 02:00:00-07:00,2016.0,10.0,4.0,1.5,30.0,0.0,3.5,0.0,0.0,0.0
2016-10-04 02:15:00-07:00,2016.0,10.0,4.0,1.75,30.0,0.0,3.25,0.0,0.0,0.0
2016-10-04 02:30:00-07:00,2016.0,10.0,4.0,2.0,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 02:45:00-07:00,2016.0,10.0,4.0,2.25,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 03:00:00-07:00,2016.0,10.0,4.0,2.5,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 03:15:00-07:00,2016.0,10.0,4.0,2.75,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 03:30:00-07:00,2016.0,10.0,4.0,3.0,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 03:45:00-07:00,2016.0,10.0,4.0,3.25,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 04:00:00-07:00,2016.0,10.0,4.0,3.5,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 04:15:00-07:00,2016.0,10.0,4.0,3.75,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 04:30:00-07:00,2016.0,10.0,4.0,4.0,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 04:45:00-07:00,2016.0,10.0,4.0,4.25,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 05:00:00-07:00,2016.0,10.0,4.0,4.5,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 05:15:00-07:00,2016.0,10.0,4.0,4.75,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 05:30:00-07:00,2016.0,10.0,4.0,5.0,30.0,0.0,3.0,0.0,0.0,0.0
2016-10-04 05:45:00-07:00,2016.0,10.0,4.0,5.25,30.0,6.25,3.25,102.75,15.0,15.0
2016-10-04 06:00:00-07:00,2016.0,10.0,4.0,5.5,30.0,12.5,3.5,205.5,30.0,30.0
2016-10-04 06:15:00-07:00,2016.0,10.0,4.0,5.75,30.0,18.75,3.75,308.25,45.0,45.0
2016-10-04 06:30:00-07:00,2016.0,10.0,4.0,6.0,30.0,25.0,4.0,411.0,60.0,60.0
2016-10-04 06:45:00-07:00,2016.0,10.0,4.0,6.25,30.0,31.75,4.75,494.25,109.0,109.0
2016-10-04 07:00:00-07:00,2016.0,10.0,4.0,6.5,30.0,38.5,5.5,577.5,158.0,158.0
2016-10-04 07:15:00-07:00,2016.0,10.0,4.0,6.75,30.0,45.25,6.25,660.75,207.0,207.0
2016-10-04 07:30:00-07:00,2016.0,10.0,4.0,7.0,30.0,52.0,7.0,744.0,256.0,256.0
2016-10-04 07:45:00-07:00,2016.0,10.0,4.0,7.25,30.0,55.75,7.5,774.75,304.75,304.75
2016-10-04 08:00:00-07:00,2016.0,10.0,4.0,7.5,30.0,59.5,8.0,805.5,353.5,353.5
2016-10-04 08:15:00-07:00,2016.0,10.0,4.0,7.75,30.0,63.25,8.5,836.25,402.25,402.25
2016-10-04 08:30:00-07:00,2016.0,10.0,4.0,8.0,30.0,67.0,9.0,867.0,451.0,451.0
2016-10-04 08:45:00-07:00,2016.0,10.0,4.0,8.25,30.0,69.75,9.5,881.5,491.25,491.25
2016-10-04 09:00:00-07:00,2016.0,10.0,4.0,8.5,30.0,72.5,10.0,896.0,531.5,531.5
2016-10-04 09:15:00-07:00,2016.0,10.0,4.0,8.75,30.0,75.25,10.5,910.5,571.75,571.75
2016-10-04 09:30:00-07:00,2016.0,10.0,4.0,9.0,30.0,78.0,11.0,925.0,612.0,612.0
2016-10-04 09:45:00-07:00,2016.0,10.0,4.0,9.25,30.0,79.5,11.25,932.5,639.75,639.75
2016-10-04 10:00:00-07:00,2016.0,10.0,4.0,9.5,30.0,81.0,11.5,940.0,667.5,667.5
2016-10-04 10:15:00-07:00,2016.0,10.0,4.0,9.75,30.0,82.5,11.75,947.5,695.25,695.25
2016-10-04 10:30:00-07:00,2016.0,10.0,4.0,10.0,30.0,84.0,12.0,955.0,723.0,723.0
2016-10-04 10:45:00-07:00,2016.0,10.0,4.0,10.25,30.0,83.75,12.25,960.0,736.5,736.5
2016-10-04 11:00:00-07:00,2016.0,10.0,4.0,10.5,30.0,83.5,12.5,965.0,750.0,750.0
2016-10-04 11:15:00-07:00,2016.0,10.0,4.0,10.75,30.0,83.25,12.75,970.0,763.5,763.5
2016-10-04 11:30:00-07:00,2016.0,10.0,4.0,11.0,30.0,83.0,13.0,975.0,777.0,777.0
2016-10-04 11:45:00-07:00,2016.0,10.0,4.0,11.25,30.0,82.75,13.25,974.75,774.25,774.25
2016-10-04 12:00:00-07:00,2016.0,10.0,4.0,11.5,30.0,82.5,13.5,974.5,771.5,771.5
2016-10-04 12:15:00-07:00,2016.0,10.0,4.0,11.75,30.0,82.25,13.75,974.25,768.75,768.75
2016-10-04 12:30:00-07:00,2016.0,10.0,4.0,12.0,30.0,82.0,14.0,974.0,766.0,766.0
2016-10-04 12:45:00-07:00,2016.0,10.0,4.0,12.25,30.0,80.75,14.25,970.0,747.25,747.25
2016-10-04 13:00:00-07:00,2016.0,10.0,4.0,12.5,30.0,79.5,14.5,966.0,728.5,728.5
2016-10-04 13:15:00-07:00,2016.0,10.0,4.0,12.75,30.0,78.25,14.75,962.0,709.75,709.75
2016-10-04 13:30:00-07:00,2016.0,10.0,4.0,13.0,30.0,77.0,15.0,958.0,691.0,691.0
2016-10-04 13:45:00-07:00,2016.0,10.0,4.0,13.25,30.0,75.0,14.75,949.25,658.5,658.5
2016-10-04 14:00:00-07:00,2016.0,10.0,4.0,13.5,30.0,73.0,14.5,940.5,626.0,626.0
2016-10-04 14:15:00-07:00,2016.0,10.0,4.0,13.75,30.0,71.0,14.25,931.75,593.5,593.5
2016-10-04 14:30:00-07:00,2016.0,10.0,4.0,14.0,30.0,69.0,14.0,923.0,561.0,561.0
2016-10-04 14:45:00-07:00,2016.0,10.0,4.0,14.25,30.0,66.5,13.75,903.25,516.75,516.75
2016-10-04 15:00:00-07:00,2016.0,10.0,4.0,14.5,30.0,64.0,13.5,883.5,472.5,472.5
2016-10-04 15:15:00-07:00,2016.0,10.0,4.0,14.75,30.0,61.5,13.25,863.75,428.25,428.25
2016-10-04 15:30:00-07:00,2016.0,10.0,4.0,15.0,30.0,59.0,13.0,844.0,384.0,384.0
2016-10-04 15:45:00-07:00,2016.0,10.0,4.0,15.25,30.0,55.0,12.5,801.0,333.25,333.25
2016-10-04 16:00:00-07:00,2016.0,10.0,4.0,15.5,30.0,51.0,12.0,758.0,282.5,282.5
2016-10-04 16:15:00-07:00,2016.0,10.0,4.0,15.75,30.0,47.0,11.5,715.0,231.75,231.75
2016-10-04 16:30:00-07:00,2016.0,10.0,4.0,16.0,30.0,43.0,11.0,672.0,181.0,181.0
2016-10-04 16:45:00-07:00,2016.0,10.0,4.0,16.25,30.0,32.25,10.25,504.0,135.75,135.75
2016-10-04 17:00:00-07:00,2016.0,10.0,4.0,16.5,30.0,21.5,9.5,336.0,90.5,90.5
2016-10-04 17:15:00-07:00,2016.0,10.0,4.0,16.75,30.0,10.75,8.75,168.0,45.25,45.25
2016-10-04 17:30:00-07:00,2016.0,10.0,4.0,17.0,30.0,0.0,8.0,0.0,0.0,0.0
2016-10-04 17:45:00-07:00,2016.0,10.0,4.0,17.25,30.0,0.0,7.5,0.0,0.0,0.0
2016-10-04 18:00:00-07:00,2016.0,10.0,4.0,17.5,30.0,0.0,7.0,0.0,0.0,0.0
2016-10-04 18:15:00-07:00,2016.0,10.0,4.0,17.75,30.0,0.0,6.5,0.0,0.0,0.0
2016-10-04 18:30:00-07:00,2016.0,10.0,4.0,18.0,30.0,0.0,6.0,0.0,0.0,0.0
2016-10-04 18:45:00-07:00,2016.0,10.0,4.0,18.25,30.0,0.0,5.75,0.0,0.0,0.0
2016-10-04 19:00:00-07:00,2016.0,10.0,4.0,18.5,30.0,0.0,5.5,0.0,0.0,0.0
2016-10-04 19:15:00-07:00,2016.0,10.0,4.0,18.75,30.0,0.0,5.25,0.0,0.0,0.0
2016-10-04 19:30:00-07:00,2016.0,10.0,4.0,19.0,30.0,0.0,5.0,0.0,0.0,0.0
2016-10-04 19:45:00-07:00,2016.0,10.0,4.0,19.25,30.0,0.0,4.75,0.0,0.0,0.0
