,Year,Month,Day,Hour,Minute,temp_air,ghi,ghi_clear,dni_clear,dhi_clear
2012-01-16 07:30:00-07:00,2012,1,16,7,30,-0.3,6.0,17.0,233.0,12.0
2012-01-16 08:00:00-07:00,2012,1,16,8,0,0.8,84.0,84.0,526.0,29.0
2012-01-16 08:30:00-07:00,2012,1,16,8,30,1.7000000000000002,169.0,169.0,690.0,42.0
2012-01-16 09:00:00-07:00,2012,1,16,9,0,2.5,254.0,254.0,788.0,51.0
2012-01-16 09:30:00-07:00,2012,1,16,9,30,3.4000000000000004,332.0,332.0,852.0,59.0
2012-01-16 10:00:00-07:00,2012,1,16,10,0,4.2,401.0,401.0,895.0,64.0
2012-01-16 10:30:00-07:00,2012,1,16,10,30,4.800000000000001,458.0,458.0,924.0,68.0
2012-01-16 11:00:00-07:00,2012,1,16,11,0,5.4,389.0,502.0,945.0,71.0
2012-01-16 11:30:00-07:00,2012,1,16,11,30,5.5,185.0,531.0,957.0,73.0
2012-01-16 12:00:00-07:00,2012,1,16,12,0,5.7,224.0,544.0,953.0,77.0
2012-01-16 12:30:00-07:00,2012,1,16,12,30,5.4,541.0,541.0,953.0,77.0
2012-01-16 13:00:00-07:00,2012,1,16,13,0,5.2,415.0,522.0,933.0,80.0
2012-01-16 13:30:00-07:00,2012,1,16,13,30,4.7,19.0,488.0,918.0,78.0
2012-01-16 14:00:00-07:00,2012,1,16,14,0,4.2,259.0,441.0,901.0,72.0
2012-01-16 14:30:00-07:00,2012,1,16,14,30,3.3000000000000003,166.0,380.0,867.0,67.0
2012-01-16 15:00:00-07:00,2012,1,16,15,0,2.3000000000000003,208.0,308.0,815.0,61.0
2012-01-16 15:30:00-07:00,2012,1,16,15,30,0.8,127.0,229.0,749.0,53.0
2012-01-16 16:00:00-07:00,2012,1,16,16,0,-0.7000000000000001,88.0,143.0,632.0,42.0
2012-01-16 16:30:00-07:00,2012,1,16,16,30,-0.7000000000000001,22.0,60.0,432.0,26.0
2012-01-16 17:00:00-07:00,2012,1,16,17,0,-2.7,0.0,0.0,0.0,0.0
2012-01-16 17:30:00-07:00,2012,1,16,17,30,-3.2,0.0,0.0,0.0,0.0
2012-01-16 18:00:00-07:00,2012,1,16,18,0,-3.6,0.0,0.0,0.0,0.0
2012-01-16 18:30:00-07:00,2012,1,16,18,30,-4.2,0.0,0.0,0.0,0.0
2012-01-16 19:00:00-07:00,2012,1,16,19,0,-4.7,0.0,0.0,0.0,0.0
2012-01-16 19:30:00-07:00,2012,1,16,19,30,-5.4,0.0,0.0,0.0,0.0
2012-01-16 20:00:00-07:00,2012,1,16,20,0,-6.0,0.0,0.0,0.0,0.0
2012-01-16 20:30:00-07:00,2012,1,16,20,30,-6.300000000000001,0.0,0.0,0.0,0.0
2012-01-16 21:00:00-07:00,2012,1,16,21,0,-6.6000000000000005,0.0,0.0,0.0,0.0
2012-01-16 21:30:00-07:00,2012,1,16,21,30,-6.800000000000001,0.0,0.0,0.0,0.0
2012-01-16 22:00:00-07:00,2012,1,16,22,0,-7.1000000000000005,0.0,0.0,0.0,0.0
2012-01-16 22:30:00-07:00,2012,1,16,22,30,-7.300000000000001,0.0,0.0,0.0,0.0
2012-01-16 23:00:00-07:00,2012,1,16,23,0,-7.6,0.0,0.0,0.0,0.0
2012-01-16 23:30:00-07:00,2012,1,16,23,30,-7.9,0.0,0.0,0.0,0.0
2012-01-17 00:00:00-07:00,2012,1,17,0,0,-8.200000000000001,0.0,0.0,0.0,0.0
2012-01-17 00:30:00-07:00,2012,1,17,0,30,-8.6,0.0,0.0,0.0,0.0
2012-01-17 01:00:00-07:00,2012,1,17,1,0,-9.1,0.0,0.0,0.0,0.0
2012-01-17 01:30:00-07:00,2012,1,17,1,30,-9.4,0.0,0.0,0.0,0.0
2012-01-17 02:00:00-07:00,2012,1,17,2,0,-9.8,0.0,0.0,0.0,0.0
2012-01-17 02:30:00-07:00,2012,1,17,2,30,-10.1,0.0,0.0,0.0,0.0
2012-01-17 03:00:00-07:00,2012,1,17,3,0,-10.4,0.0,0.0,0.0,0.0
2012-01-17 03:30:00-07:00,2012,1,17,3,30,-10.6,0.0,0.0,0.0,0.0
2012-01-17 04:00:00-07:00,2012,1,17,4,0,-10.9,0.0,0.0,0.0,0.0
2012-01-17 04:30:00-07:00,2012,1,17,4,30,-11.0,0.0,0.0,0.0,0.0
2012-01-17 05:00:00-07:00,2012,1,17,5,0,-11.1,0.0,0.0,0.0,0.0
2012-01-17 05:30:00-07:00,2012,1,17,5,30,-11.3,0.0,0.0,0.0,0.0
2012-01-17 06:00:00-07:00,2012,1,17,6,0,-11.5,0.0,0.0,0.0,0.0
2012-01-17 06:30:00-07:00,2012,1,17,6,30,-11.4,0.0,0.0,0.0,0.0
2012-01-17 07:00:00-07:00,2012,1,17,7,0,-11.4,0.0,0.0,0.0,0.0
2012-01-17 07:30:00-07:00,2012,1,17,7,30,-10.3,7.0,20.0,390.0,11.0
2012-01-17 08:00:00-07:00,2012,1,17,8,0,-9.3,97.0,97.0,672.0,26.0
2012-01-17 08:30:00-07:00,2012,1,17,8,30,-8.1,188.0,188.0,820.0,36.0
2012-01-17 09:00:00-07:00,2012,1,17,9,0,-6.9,278.0,278.0,909.0,43.0
2012-01-17 09:30:00-07:00,2012,1,17,9,30,-5.9,361.0,361.0,965.0,49.0
2012-01-17 10:00:00-07:00,2012,1,17,10,0,-4.9,433.0,433.0,1002.0,53.0
2012-01-17 10:30:00-07:00,2012,1,17,10,30,-4.1000000000000005,493.0,493.0,1028.0,57.0
2012-01-17 11:00:00-07:00,2012,1,17,11,0,-3.4000000000000004,539.0,539.0,1047.0,58.0
2012-01-17 11:30:00-07:00,2012,1,17,11,30,-2.9000000000000004,569.0,569.0,1057.0,60.0
2012-01-17 12:00:00-07:00,2012,1,17,12,0,-2.4000000000000004,583.0,583.0,1063.0,59.0
2012-01-17 12:30:00-07:00,2012,1,17,12,30,-2.2,580.0,580.0,1062.0,59.0
2012-01-17 13:00:00-07:00,2012,1,17,13,0,-2.0,562.0,562.0,1056.0,58.0
2012-01-17 13:30:00-07:00,2012,1,17,13,30,-2.1,527.0,527.0,1045.0,56.0
2012-01-17 14:00:00-07:00,2012,1,17,14,0,-2.1,479.0,479.0,1022.0,56.0
2012-01-17 14:30:00-07:00,2012,1,17,14,30,-2.5,415.0,415.0,994.0,52.0
2012-01-17 15:00:00-07:00,2012,1,17,15,0,-2.8000000000000003,339.0,339.0,954.0,47.0
2012-01-17 15:30:00-07:00,2012,1,17,15,30,-3.8,254.0,254.0,892.0,40.0
2012-01-17 16:00:00-07:00,2012,1,17,16,0,-4.800000000000001,163.0,163.0,793.0,33.0
2012-01-17 16:30:00-07:00,2012,1,17,16,30,-4.800000000000001,73.0,73.0,619.0,22.0
2012-01-17 17:00:00-07:00,2012,1,17,17,0,-6.4,0.0,0.0,0.0,0.0
2012-01-17 17:30:00-07:00,2012,1,17,17,30,-6.800000000000001,0.0,0.0,0.0,0.0
2012-01-17 18:00:00-07:00,2012,1,17,18,0,-7.1000000000000005,0.0,0.0,0.0,0.0
2012-01-17 18:30:00-07:00,2012,1,17,18,30,-7.4,0.0,0.0,0.0,0.0
2012-01-17 19:00:00-07:00,2012,1,17,19,0,-7.7,0.0,0.0,0.0,0.0
2012-01-17 19:30:00-07:00,2012,1,17,19,30,-7.9,0.0,0.0,0.0,0.0
2012-01-17 20:00:00-07:00,2012,1,17,20,0,-8.0,0.0,0.0,0.0,0.0
2012-01-17 20:30:00-07:00,2012,1,17,20,30,-8.0,0.0,0.0,0.0,0.0
2012-01-17 21:00:00-07:00,2012,1,17,21,0,-8.0,0.0,0.0,0.0,0.0
2012-01-17 21:30:00-07:00,2012,1,17,21,30,-8.0,0.0,0.0,0.0,0.0
2012-01-17 22:00:00-07:00,2012,1,17,22,0,-7.9,0.0,0.0,0.0,0.0
2012-01-17 22:30:00-07:00,2012,1,17,22,30,-7.9,0.0,0.0,0.0,0.0
2012-01-17 23:00:00-07:00,2012,1,17,23,0,-7.800000000000001,0.0,0.0,0.0,0.0
2012-01-17 23:30:00-07:00,2012,1,17,23,30,-7.7,0.0,0.0,0.0,0.0
2012-01-18 00:00:00-07:00,2012,1,18,0,0,-7.7,0.0,0.0,0.0,0.0
2012-01-18 00:30:00-07:00,2012,1,18,0,30,-7.6,0.0,0.0,0.0,0.0
2012-01-18 01:00:00-07:00,2012,1,18,1,0,-7.6,0.0,0.0,0.0,0.0
2012-01-18 01:30:00-07:00,2012,1,18,1,30,-7.4,0.0,0.0,0.0,0.0
2012-01-18 02:00:00-07:00,2012,1,18,2,0,-7.2,0.0,0.0,0.0,0.0
2012-01-18 02:30:00-07:00,2012,1,18,2,30,-6.800000000000001,0.0,0.0,0.0,0.0
2012-01-18 03:00:00-07:00,2012,1,18,3,0,-6.4,0.0,0.0,0.0,0.0
2012-01-18 03:30:00-07:00,2012,1,18,3,30,-6.1000000000000005,0.0,0.0,0.0,0.0
2012-01-18 04:00:00-07:00,2012,1,18,4,0,-5.7,0.0,0.0,0.0,0.0
2012-01-18 04:30:00-07:00,2012,1,18,4,30,-5.4,0.0,0.0,0.0,0.0
2012-01-18 05:00:00-07:00,2012,1,18,5,0,-5.1000000000000005,0.0,0.0,0.0,0.0
2012-01-18 05:30:00-07:00,2012,1,18,5,30,-4.9,0.0,0.0,0.0,0.0
2012-01-18 06:00:00-07:00,2012,1,18,6,0,-4.6000000000000005,0.0,0.0,0.0,0.0
2012-01-18 06:30:00-07:00,2012,1,18,6,30,-4.3,0.0,0.0,0.0,0.0
2012-01-18 07:00:00-07:00,2012,1,18,7,0,-4.0,0.0,0.0,0.0,0.0
2012-01-18 07:30:00-07:00,2012,1,18,7,30,-3.0,10.0,19.0,300.0,12.0
2012-01-18 08:00:00-07:00,2012,1,18,8,0,-2.0,43.0,90.0,582.0,28.0
2012-01-18 08:30:00-07:00,2012,1,18,8,30,-0.8,47.0,177.0,736.0,39.0
2012-01-18 09:00:00-07:00,2012,1,18,9,0,0.3,134.0,263.0,832.0,47.0
2012-01-18 09:30:00-07:00,2012,1,18,9,30,1.2000000000000002,121.0,343.0,891.0,53.0
2012-01-18 10:00:00-07:00,2012,1,18,10,0,2.1,288.0,413.0,937.0,55.0
2012-01-18 10:30:00-07:00,2012,1,18,10,30,2.7,326.0,470.0,964.0,58.0
2012-01-18 11:00:00-07:00,2012,1,18,11,0,3.4000000000000004,303.0,513.0,987.0,58.0
2012-01-18 11:30:00-07:00,2012,1,18,11,30,3.9,383.0,543.0,997.0,60.0
2012-01-18 12:00:00-07:00,2012,1,18,12,0,4.4,373.0,556.0,1004.0,59.0
2012-01-18 12:30:00-07:00,2012,1,18,12,30,4.7,333.0,550.0,995.0,59.0
2012-01-18 13:00:00-07:00,2012,1,18,13,0,5.0,327.0,533.0,989.0,58.0
2012-01-18 13:30:00-07:00,2012,1,18,13,30,5.0,284.0,500.0,977.0,56.0
2012-01-18 14:00:00-07:00,2012,1,18,14,0,5.1000000000000005,131.0,453.0,958.0,53.0
2012-01-18 14:30:00-07:00,2012,1,18,14,30,4.4,192.0,390.0,922.0,50.0
2012-01-18 15:00:00-07:00,2012,1,18,15,0,3.8,213.0,318.0,880.0,45.0
2012-01-18 15:30:00-07:00,2012,1,18,15,30,2.7,62.0,238.0,817.0,39.0
2012-01-18 16:00:00-07:00,2012,1,18,16,0,1.7000000000000002,104.0,152.0,718.0,32.0
2012-01-18 16:30:00-07:00,2012,1,18,16,30,1.7000000000000002,42.0,68.0,546.0,22.0
2012-01-18 17:00:00-07:00,2012,1,18,17,0,0.4,0.0,0.0,0.0,0.0
2012-01-18 17:30:00-07:00,2012,1,18,17,30,0.2,0.0,0.0,0.0,0.0
2012-01-18 18:00:00-07:00,2012,1,18,18,0,0.0,0.0,0.0,0.0,0.0
2012-01-18 18:30:00-07:00,2012,1,18,18,30,0.0,0.0,0.0,0.0,0.0
2012-01-18 19:00:00-07:00,2012,1,18,19,0,0.0,0.0,0.0,0.0,0.0
2012-01-18 19:30:00-07:00,2012,1,18,19,30,0.0,0.0,0.0,0.0,0.0
2012-01-18 20:00:00-07:00,2012,1,18,20,0,0.0,0.0,0.0,0.0,0.0
2012-01-18 20:30:00-07:00,2012,1,18,20,30,0.2,0.0,0.0,0.0,0.0
2012-01-18 21:00:00-07:00,2012,1,18,21,0,0.4,0.0,0.0,0.0,0.0
2012-01-18 21:30:00-07:00,2012,1,18,21,30,0.8,0.0,0.0,0.0,0.0
2012-01-18 22:00:00-07:00,2012,1,18,22,0,1.1,0.0,0.0,0.0,0.0
2012-01-18 22:30:00-07:00,2012,1,18,22,30,1.4,0.0,0.0,0.0,0.0
2012-01-18 23:00:00-07:00,2012,1,18,23,0,1.6,0.0,0.0,0.0,0.0
2012-01-18 23:30:00-07:00,2012,1,18,23,30,1.7000000000000002,0.0,0.0,0.0,0.0
2012-01-19 00:00:00-07:00,2012,1,19,0,0,1.8,0.0,0.0,0.0,0.0
2012-01-19 00:30:00-07:00,2012,1,19,0,30,1.8,0.0,0.0,0.0,0.0
2012-01-19 01:00:00-07:00,2012,1,19,1,0,1.8,0.0,0.0,0.0,0.0
2012-01-19 01:30:00-07:00,2012,1,19,1,30,1.7000000000000002,0.0,0.0,0.0,0.0
2012-01-19 02:00:00-07:00,2012,1,19,2,0,1.7000000000000002,0.0,0.0,0.0,0.0
2012-01-19 02:30:00-07:00,2012,1,19,2,30,1.6,0.0,0.0,0.0,0.0
2012-01-19 03:00:00-07:00,2012,1,19,3,0,1.5,0.0,0.0,0.0,0.0
2012-01-19 03:30:00-07:00,2012,1,19,3,30,1.5,0.0,0.0,0.0,0.0
2012-01-19 04:00:00-07:00,2012,1,19,4,0,1.6,0.0,0.0,0.0,0.0
2012-01-19 04:30:00-07:00,2012,1,19,4,30,1.7000000000000002,0.0,0.0,0.0,0.0
2012-01-19 05:00:00-07:00,2012,1,19,5,0,1.8,0.0,0.0,0.0,0.0
2012-01-19 05:30:00-07:00,2012,1,19,5,30,1.9,0.0,0.0,0.0,0.0
2012-01-19 06:00:00-07:00,2012,1,19,6,0,2.0,0.0,0.0,0.0,0.0
2012-01-19 06:30:00-07:00,2012,1,19,6,30,2.2,0.0,0.0,0.0,0.0
2012-01-19 07:00:00-07:00,2012,1,19,7,0,2.4000000000000004,0.0,0.0,0.0,0.0
2012-01-19 07:30:00-07:00,2012,1,19,7,30,3.5,8.0,19.0,331.0,11.0
2012-01-19 08:00:00-07:00,2012,1,19,8,0,4.5,89.0,89.0,607.0,23.0
2012-01-19 08:30:00-07:00,2012,1,19,8,30,5.9,172.0,172.0,753.0,30.0
2012-01-19 09:00:00-07:00,2012,1,19,9,0,7.2,254.0,254.0,834.0,35.0
2012-01-19 09:30:00-07:00,2012,1,19,9,30,8.200000000000001,331.0,331.0,891.0,39.0
2012-01-19 10:00:00-07:00,2012,1,19,10,0,9.2,398.0,398.0,927.0,42.0
2012-01-19 10:30:00-07:00,2012,1,19,10,30,9.9,455.0,455.0,954.0,45.0
2012-01-19 11:00:00-07:00,2012,1,19,11,0,10.6,331.0,499.0,963.0,51.0
2012-01-19 11:30:00-07:00,2012,1,19,11,30,11.0,524.0,524.0,969.0,52.0
2012-01-19 12:00:00-07:00,2012,1,19,12,0,11.3,391.0,538.0,975.0,52.0
2012-01-19 12:30:00-07:00,2012,1,19,12,30,11.4,536.0,536.0,975.0,52.0
2012-01-19 13:00:00-07:00,2012,1,19,13,0,11.4,519.0,519.0,969.0,51.0
2012-01-19 13:30:00-07:00,2012,1,19,13,30,11.1,350.0,485.0,951.0,50.0
2012-01-19 14:00:00-07:00,2012,1,19,14,0,10.7,319.0,439.0,937.0,45.0
2012-01-19 14:30:00-07:00,2012,1,19,14,30,9.7,365.0,380.0,908.0,43.0
2012-01-19 15:00:00-07:00,2012,1,19,15,0,8.6,193.0,311.0,866.0,40.0
2012-01-19 15:30:00-07:00,2012,1,19,15,30,7.1000000000000005,233.0,233.0,802.0,36.0
2012-01-19 16:00:00-07:00,2012,1,19,16,0,5.5,150.0,150.0,703.0,30.0
2012-01-19 16:30:00-07:00,2012,1,19,16,30,5.5,69.0,69.0,533.0,21.0
2012-01-19 17:00:00-07:00,2012,1,19,17,0,3.9,0.0,0.0,0.0,0.0
2012-01-19 17:30:00-07:00,2012,1,19,17,30,3.6,0.0,0.0,0.0,0.0
2012-01-19 18:00:00-07:00,2012,1,19,18,0,3.4000000000000004,0.0,0.0,0.0,0.0
2012-01-19 18:30:00-07:00,2012,1,19,18,30,3.2,0.0,0.0,0.0,0.0
2012-01-19 19:00:00-07:00,2012,1,19,19,0,3.0,0.0,0.0,0.0,0.0
2012-01-19 19:30:00-07:00,2012,1,19,19,30,3.1,0.0,0.0,0.0,0.0
2012-01-19 20:00:00-07:00,2012,1,19,20,0,3.1,0.0,0.0,0.0,0.0
2012-01-19 20:30:00-07:00,2012,1,19,20,30,3.3000000000000003,0.0,0.0,0.0,0.0
2012-01-19 21:00:00-07:00,2012,1,19,21,0,3.4000000000000004,0.0,0.0,0.0,0.0
2012-01-19 21:30:00-07:00,2012,1,19,21,30,3.7,0.0,0.0,0.0,0.0
2012-01-19 22:00:00-07:00,2012,1,19,22,0,3.9,0.0,0.0,0.0,0.0
2012-01-19 22:30:00-07:00,2012,1,19,22,30,4.0,0.0,0.0,0.0,0.0
2012-01-19 23:00:00-07:00,2012,1,19,23,0,4.1000000000000005,0.0,0.0,0.0,0.0
2012-01-19 23:30:00-07:00,2012,1,19,23,30,4.0,0.0,0.0,0.0,0.0
2012-01-20 00:00:00-07:00,2012,1,20,0,0,4.0,0.0,0.0,0.0,0.0
2012-01-20 00:30:00-07:00,2012,1,20,0,30,3.9,0.0,0.0,0.0,0.0
2012-01-20 01:00:00-07:00,2012,1,20,1,0,3.8,0.0,0.0,0.0,0.0
2012-01-20 01:30:00-07:00,2012,1,20,1,30,3.7,0.0,0.0,0.0,0.0
2012-01-20 02:00:00-07:00,2012,1,20,2,0,3.5,0.0,0.0,0.0,0.0
2012-01-20 02:30:00-07:00,2012,1,20,2,30,3.4000000000000004,0.0,0.0,0.0,0.0
2012-01-20 03:00:00-07:00,2012,1,20,3,0,3.2,0.0,0.0,0.0,0.0
2012-01-20 03:30:00-07:00,2012,1,20,3,30,3.0,0.0,0.0,0.0,0.0
2012-01-20 04:00:00-07:00,2012,1,20,4,0,2.9000000000000004,0.0,0.0,0.0,0.0
2012-01-20 04:30:00-07:00,2012,1,20,4,30,2.7,0.0,0.0,0.0,0.0
2012-01-20 05:00:00-07:00,2012,1,20,5,0,2.6,0.0,0.0,0.0,0.0
2012-01-20 05:30:00-07:00,2012,1,20,5,30,2.3000000000000003,0.0,0.0,0.0,0.0
2012-01-20 06:00:00-07:00,2012,1,20,6,0,2.0,0.0,0.0,0.0,0.0
2012-01-20 06:30:00-07:00,2012,1,20,6,30,2.0,0.0,0.0,0.0,0.0
2012-01-20 07:00:00-07:00,2012,1,20,7,0,2.0,0.0,0.0,0.0,0.0
2012-01-20 07:30:00-07:00,2012,1,20,7,30,3.2,8.0,20.0,317.0,12.0
2012-01-20 08:00:00-07:00,2012,1,20,8,0,4.4,91.0,91.0,602.0,25.0
2012-01-20 08:30:00-07:00,2012,1,20,8,30,5.5,176.0,176.0,750.0,33.0
2012-01-20 09:00:00-07:00,2012,1,20,9,0,6.6000000000000005,261.0,261.0,836.0,39.0
2012-01-20 09:30:00-07:00,2012,1,20,9,30,7.300000000000001,339.0,339.0,893.0,44.0
2012-01-20 10:00:00-07:00,2012,1,20,10,0,8.0,404.0,404.0,925.0,47.0
2012-01-20 10:30:00-07:00,2012,1,20,10,30,8.5,461.0,461.0,952.0,49.0
2012-01-20 11:00:00-07:00,2012,1,20,11,0,8.9,504.0,504.0,965.0,53.0
2012-01-20 11:30:00-07:00,2012,1,20,11,30,9.0,378.0,533.0,976.0,54.0
2012-01-20 12:00:00-07:00,2012,1,20,12,0,9.1,547.0,547.0,976.0,57.0
2012-01-20 12:30:00-07:00,2012,1,20,12,30,8.9,545.0,545.0,976.0,57.0
2012-01-20 13:00:00-07:00,2012,1,20,13,0,8.700000000000001,296.0,532.0,978.0,56.0
2012-01-20 13:30:00-07:00,2012,1,20,13,30,8.200000000000001,374.0,499.0,965.0,54.0
2012-01-20 14:00:00-07:00,2012,1,20,14,0,7.800000000000001,439.0,453.0,944.0,53.0
2012-01-20 14:30:00-07:00,2012,1,20,14,30,6.9,386.0,394.0,914.0,50.0
2012-01-20 15:00:00-07:00,2012,1,20,15,0,6.0,326.0,326.0,886.0,45.0
2012-01-20 15:30:00-07:00,2012,1,20,15,30,4.2,246.0,246.0,823.0,40.0
2012-01-20 16:00:00-07:00,2012,1,20,16,0,2.4000000000000004,160.0,160.0,732.0,33.0
2012-01-20 16:30:00-07:00,2012,1,20,16,30,2.4000000000000004,75.0,75.0,564.0,23.0
2012-01-20 17:00:00-07:00,2012,1,20,17,0,0.5,0.0,0.0,0.0,0.0
2012-01-20 17:30:00-07:00,2012,1,20,17,30,0.4,0.0,0.0,0.0,0.0
2012-01-20 18:00:00-07:00,2012,1,20,18,0,0.3,0.0,0.0,0.0,0.0
2012-01-20 18:30:00-07:00,2012,1,20,18,30,0.0,0.0,0.0,0.0,0.0
2012-01-20 19:00:00-07:00,2012,1,20,19,0,-0.2,0.0,0.0,0.0,0.0
2012-01-20 19:30:00-07:00,2012,1,20,19,30,-0.5,0.0,0.0,0.0,0.0
2012-01-20 20:00:00-07:00,2012,1,20,20,0,-0.7000000000000001,0.0,0.0,0.0,0.0
2012-01-20 20:30:00-07:00,2012,1,20,20,30,-1.0,0.0,0.0,0.0,0.0
2012-01-20 21:00:00-07:00,2012,1,20,21,0,-1.2000000000000002,0.0,0.0,0.0,0.0
2012-01-20 21:30:00-07:00,2012,1,20,21,30,-1.1,0.0,0.0,0.0,0.0
2012-01-20 22:00:00-07:00,2012,1,20,22,0,-1.0,0.0,0.0,0.0,0.0
2012-01-20 22:30:00-07:00,2012,1,20,22,30,-0.6000000000000001,0.0,0.0,0.0,0.0
2012-01-20 23:00:00-07:00,2012,1,20,23,0,-0.2,0.0,0.0,0.0,0.0
2012-01-20 23:30:00-07:00,2012,1,20,23,30,0.0,0.0,0.0,0.0,0.0
2012-01-21 00:00:00-07:00,2012,1,21,0,0,0.2,0.0,0.0,0.0,0.0
2012-01-21 00:30:00-07:00,2012,1,21,0,30,-0.1,0.0,0.0,0.0,0.0
2012-01-21 01:00:00-07:00,2012,1,21,1,0,-0.4,0.0,0.0,0.0,0.0
2012-01-21 01:30:00-07:00,2012,1,21,1,30,-0.7000000000000001,0.0,0.0,0.0,0.0
2012-01-21 02:00:00-07:00,2012,1,21,2,0,-1.0,0.0,0.0,0.0,0.0
2012-01-21 02:30:00-07:00,2012,1,21,2,30,-1.0,0.0,0.0,0.0,0.0
2012-01-21 03:00:00-07:00,2012,1,21,3,0,-1.0,0.0,0.0,0.0,0.0
2012-01-21 03:30:00-07:00,2012,1,21,3,30,-0.9,0.0,0.0,0.0,0.0
2012-01-21 04:00:00-07:00,2012,1,21,4,0,-0.8,0.0,0.0,0.0,0.0
2012-01-21 04:30:00-07:00,2012,1,21,4,30,-0.5,0.0,0.0,0.0,0.0
2012-01-21 05:00:00-07:00,2012,1,21,5,0,-0.3,0.0,0.0,0.0,0.0
2012-01-21 05:30:00-07:00,2012,1,21,5,30,0.0,0.0,0.0,0.0,0.0
2012-01-21 06:00:00-07:00,2012,1,21,6,0,0.3,0.0,0.0,0.0,0.0
2012-01-21 06:30:00-07:00,2012,1,21,6,30,0.7000000000000001,0.0,0.0,0.0,0.0
2012-01-21 07:00:00-07:00,2012,1,21,7,0,1.1,0.0,0.0,0.0,0.0
2012-01-21 07:30:00-07:00,2012,1,21,7,30,2.3000000000000003,9.0,21.0,302.0,12.0
2012-01-21 08:00:00-07:00,2012,1,21,8,0,3.4000000000000004,58.0,91.0,578.0,26.0
2012-01-21 08:30:00-07:00,2012,1,21,8,30,5.0,115.0,175.0,727.0,35.0
2012-01-21 09:00:00-07:00,2012,1,21,9,0,6.6000000000000005,100.0,259.0,823.0,39.0
2012-01-21 09:30:00-07:00,2012,1,21,9,30,8.200000000000001,67.0,336.0,880.0,43.0
2012-01-21 10:00:00-07:00,2012,1,21,10,0,9.7,296.0,404.0,923.0,45.0
2012-01-21 10:30:00-07:00,2012,1,21,10,30,10.7,302.0,458.0,944.0,46.0
2012-01-21 11:00:00-07:00,2012,1,21,11,0,11.6,274.0,500.0,964.0,47.0
2012-01-21 11:30:00-07:00,2012,1,21,11,30,11.8,346.0,529.0,974.0,48.0
2012-01-21 12:00:00-07:00,2012,1,21,12,0,12.0,431.0,541.0,972.0,50.0
2012-01-21 12:30:00-07:00,2012,1,21,12,30,12.1,247.0,540.0,972.0,50.0
2012-01-21 13:00:00-07:00,2012,1,21,13,0,12.1,363.0,523.0,967.0,49.0
2012-01-21 13:30:00-07:00,2012,1,21,13,30,12.1,355.0,492.0,956.0,48.0
2012-01-21 14:00:00-07:00,2012,1,21,14,0,12.0,303.0,446.0,939.0,45.0
2012-01-21 14:30:00-07:00,2012,1,21,14,30,11.1,287.0,388.0,910.0,43.0
2012-01-21 15:00:00-07:00,2012,1,21,15,0,10.3,267.0,319.0,869.0,40.0
2012-01-21 15:30:00-07:00,2012,1,21,15,30,8.5,134.0,241.0,809.0,36.0
2012-01-21 16:00:00-07:00,2012,1,21,16,0,6.800000000000001,157.0,157.0,714.0,30.0
2012-01-21 16:30:00-07:00,2012,1,21,16,30,6.800000000000001,75.0,75.0,552.0,22.0
2012-01-21 17:00:00-07:00,2012,1,21,17,0,4.4,0.0,0.0,0.0,0.0
2012-01-21 17:30:00-07:00,2012,1,21,17,30,3.7,0.0,0.0,0.0,0.0
2012-01-21 18:00:00-07:00,2012,1,21,18,0,3.1,0.0,0.0,0.0,0.0
2012-01-21 18:30:00-07:00,2012,1,21,18,30,2.7,0.0,0.0,0.0,0.0
2012-01-21 19:00:00-07:00,2012,1,21,19,0,2.3000000000000003,0.0,0.0,0.0,0.0
2012-01-21 19:30:00-07:00,2012,1,21,19,30,2.1,0.0,0.0,0.0,0.0
2012-01-21 20:00:00-07:00,2012,1,21,20,0,1.9,0.0,0.0,0.0,0.0
2012-01-21 20:30:00-07:00,2012,1,21,20,30,1.8,0.0,0.0,0.0,0.0
2012-01-21 21:00:00-07:00,2012,1,21,21,0,1.6,0.0,0.0,0.0,0.0
2012-01-21 21:30:00-07:00,2012,1,21,21,30,1.4,0.0,0.0,0.0,0.0
2012-01-21 22:00:00-07:00,2012,1,21,22,0,1.2000000000000002,0.0,0.0,0.0,0.0
2012-01-21 22:30:00-07:00,2012,1,21,22,30,0.9,0.0,0.0,0.0,0.0
2012-01-21 23:00:00-07:00,2012,1,21,23,0,0.6000000000000001,0.0,0.0,0.0,0.0
2012-01-21 23:30:00-07:00,2012,1,21,23,30,0.4,0.0,0.0,0.0,0.0
2012-01-22 00:00:00-07:00,2012,1,22,0,0,0.2,0.0,0.0,0.0,0.0
2012-01-22 00:30:00-07:00,2012,1,22,0,30,0.1,0.0,0.0,0.0,0.0
2012-01-22 01:00:00-07:00,2012,1,22,1,0,0.0,0.0,0.0,0.0,0.0
2012-01-22 01:30:00-07:00,2012,1,22,1,30,0.1,0.0,0.0,0.0,0.0
2012-01-22 02:00:00-07:00,2012,1,22,2,0,0.3,0.0,0.0,0.0,0.0
2012-01-22 02:30:00-07:00,2012,1,22,2,30,0.4,0.0,0.0,0.0,0.0
2012-01-22 03:00:00-07:00,2012,1,22,3,0,0.5,0.0,0.0,0.0,0.0
2012-01-22 03:30:00-07:00,2012,1,22,3,30,0.4,0.0,0.0,0.0,0.0
