timestamp,value,label
8/3/2016,12225.76622,0
8/4/2016,15836.54076,0
8/5/2016,10772.298,0
8/6/2016,15972.36944,0
8/7/2016,16449.38901,0
8/8/2016,16394.4029,0
8/9/2016,14217.84611,0
8/10/2016,15577.9458,0
8/11/2016,11472.2919,0
8/12/2016,10604.92496,0
8/13/2016,5076.5501,0
8/14/2016,11204.96498,0
8/15/2016,13064.49892,0
8/16/2016,4547.21845,0
8/17/2016,8642.907993,0
8/18/2016,12515.8379,0
8/19/2016,14470.42614,0
8/20/2016,13323.53017,0
8/21/2016,11385.15613,0
8/22/2016,15573.99967,0
8/23/2016,14444.98876,0
8/24/2016,13820.1046,0
8/25/2016,9665.762642,0
8/26/2016,14253.27868,0
8/27/2016,10590.89804,0
8/28/2016,10603.68187,0
8/29/2016,14195.88516,0
8/30/2016,12058.92766,0
8/31/2016,14531.55026,0
9/1/2016,7123.906239,0
9/2/2016,15423.20875,0
9/3/2016,15068.69875,0
9/4/2016,15040.96057,0
9/5/2016,14713.55201,0
9/6/2016,11874.96313,0
9/7/2016,9769.946023,0
9/8/2016,8950.724075,0
9/9/2016,13579.60081,0
9/10/2016,4142.278742,0
9/11/2016,14821.46104,0
9/12/2016,14275.95755,0
9/13/2016,11878.62238,0
9/14/2016,11676.93387,0
9/15/2016,14315.44584,0
9/16/2016,13964.71143,0
9/17/2016,2598.907179,0
9/18/2016,11660.99474,0
9/19/2016,13570.28841,0
9/20/2016,13691.29329,0
9/21/2016,10583.70674,0
9/22/2016,6265.073181,0
9/23/2016,5232.727898,0
9/24/2016,14038.01394,0
9/25/2016,12654.35384,0
9/26/2016,1625.909386,0
9/27/2016,7397.961091,0
9/28/2016,10923.2681,0
9/29/2016,3197.512172,0
9/30/2016,8441.141523,0
10/1/2016,2147.277639,0
10/2/2016,6069.454182,0
10/3/2016,3380.437851,0
10/4/2016,7880.70554,0
10/5/2016,11006.06331,0
10/6/2016,12122.63788,0
10/7/2016,12172.60461,0
10/8/2016,7746.777809,0
10/9/2016,9356.678858,0
10/10/2016,12408.47864,0
10/11/2016,8903.760277,0
10/12/2016,10800.56899,0
10/13/2016,6925.091832,0
10/14/2016,9080.407031,0
10/15/2016,10736.96556,0
10/16/2016,1971.100527,0
10/17/2016,1673.309357,0
10/18/2016,6094.850347,0
10/19/2016,10885.17127,0
10/20/2016,1149.93958,0
10/21/2016,1761.275453,0
10/22/2016,5851.094541,0
10/23/2016,3780.519499,0
10/24/2016,1416.322534,0
10/25/2016,3874.559552,0
10/26/2016,7296.041109,0
10/27/2016,1123.199117,0
10/28/2016,10268.54782,0
10/29/2016,2718.261457,0
10/30/2016,5185.745042,0
10/31/2016,8134.856078,0
11/1/2016,3272.181594,0
11/2/2016,5151.105865,0
11/3/2016,5448.574097,0
11/4/2016,7197.965785,0
11/5/2016,7207.150503,0
11/6/2016,9558.815469,0
11/7/2016,9677.374841,0
11/8/2016,4200.842926,0
11/9/2016,5352.217187,0
11/10/2016,9288.871425,0
11/11/2016,6058.679227,0
11/12/2016,8942.693988,0
11/13/2016,9102.354531,0
11/14/2016,7811.352982,0
11/15/2016,8407.817663,0
11/16/2016,1545.215941,0
11/17/2016,8138.004633,0
11/18/2016,7492.199238,0
11/19/2016,1099.045748,0
11/20/2016,2031.556268,0
11/21/2016,1137.096212,0
11/22/2016,4725.92244,0
11/23/2016,2776.418651,0
11/24/2016,1261.797337,0
11/25/2016,1638.054483,0
11/26/2016,4216.258576,0
11/27/2016,1777.546122,0
11/28/2016,4494.776617,0
11/29/2016,3774.900129,0
11/30/2016,3646.466546,0
12/1/2016,1747.528402,0
12/2/2016,1052.122057,0
12/3/2016,820.0257908,0
12/4/2016,4218.219725,0
12/5/2016,3552.521969,0
12/6/2016,5090.250222,0
12/7/2016,1132.237728,0
12/8/2016,1696.908644,0
12/9/2016,3598.968617,0
12/10/2016,1615.676292,0
12/11/2016,2467.743295,0
12/12/2016,610.7155271,0
12/13/2016,670.4859267,0
12/14/2016,7615.791087,0
12/15/2016,753.563629,0
12/16/2016,4902.527479,0
12/17/2016,1100.27025,0
12/18/2016,6304.927849,0
12/19/2016,8102.365431,0
12/20/2016,2365.117597,0
12/21/2016,4856.441026,0
12/22/2016,1131.515869,0
12/23/2016,4668.423247,0
12/24/2016,1217.774744,0
12/25/2016,8297.247098,0
12/26/2016,354.790658,0
12/27/2016,583.8686044,0
12/28/2016,697.8526992,0
12/29/2016,1218.497999,0
12/30/2016,2106.768794,0
12/31/2016,6796.460233,0
1/1/2017,8035.558961,0
1/2/2017,7697.33017,0
1/3/2017,611.8428427,0
