,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power__1137,ac_power_metered_kw__1040,ambient_temp__1053,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,module_temp__1056,poa_irradiance__1055,poa_irradiance_refcell__1054,refcell_temp__1052,wind_speed__1051
2022-01-02 01:40:15,0.0,0.0,0.0,0.0,-7.826859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-4.813889,0.0,-1.302083,-8.307332,6.683909
2022-01-02 01:45:15,0.0,0.0,0.0,0.0,-7.742175999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-4.851075,0.0,-1.556576,-8.147624,6.68341
2022-01-02 01:50:15,0.0,0.0,0.0,0.0,-7.66854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-4.836946,0.0,-1.139323,-8.075398,6.633659
2022-01-02 01:55:15,0.0,0.0,0.0,0.0,-7.414815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-4.83932,0.0,-1.556576,-7.998087,7.136168
2022-01-02 02:00:15,0.0,0.0,0.0,0.0,-7.368789999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-4.889278,0.0,-1.180078,-7.880086,6.901914
2022-01-02 02:05:15,0.0,0.0,0.0,0.0,-7.317895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-4.894025,0.0,-1.108984,-7.734619,9.413609
2022-01-02 02:10:15,0.0,0.0,0.0,0.0,-7.220214999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-4.929403,0.0,-1.515951,-7.750895,7.069267
2022-01-02 02:15:15,0.0,0.0,0.0,0.0,-7.115393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-4.949522,0.0,-1.180078,-7.510824,6.559157
2022-01-02 02:20:15,0.0,0.0,0.0,0.0,-6.991182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-4.967833,0.0,-1.180078,-7.583048,5.987047
2022-01-02 02:25:15,0.0,0.0,0.0,0.0,-7.001903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-4.949183,0.0,-1.220703,-7.505737,5.861395
2022-01-02 02:30:15,0.0,0.0,0.0,0.0,-6.919712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-4.982525,0.0,-1.322363,-7.487427,5.62954
2022-01-02 02:35:15,0.0,0.0,0.0,0.0,-6.905849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.012816,0.0,-1.23112,-7.551514,5.879045
2022-01-02 02:40:15,0.0,0.0,0.0,0.0,-6.85387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.034292,0.0,-1.220703,-7.472168,6.804262
2022-01-02 02:45:15,0.0,0.0,0.0,0.0,-6.851705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.034518,0.0,-1.108984,-7.357217999999999,7.851431
2022-01-02 02:50:15,0.0,0.0,0.0,0.0,-6.835462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.084815,0.0,-1.525879,-7.357217999999999,5.695742
2022-01-02 02:55:15,0.0,0.0,0.0,0.0,-6.748612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.129121,0.0,-1.180078,-7.132406,8.521193
2022-01-02 03:00:15,0.0,0.0,0.0,0.0,-6.659272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.191626,0.0,-1.180078,-6.957438,7.26827
2022-01-02 03:05:15,0.0,0.0,0.0,0.0,-6.490014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.196711,0.0,-1.180078,-6.983887,7.78808
2022-01-02 03:10:15,0.0,0.0,0.0,0.0,-6.301808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.279448,0.0,-1.108984,-6.739746,5.666291
2022-01-02 03:15:15,0.0,0.0,0.0,0.0,-6.192541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.271309,0.0,-1.180078,-6.652262,7.108068
2022-01-02 03:20:15,0.0,0.0,0.0,0.0,-6.069849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.315616,0.0,-1.678711,-6.717367,5.419537
2022-01-02 03:25:15,0.0,0.0,0.0,0.0,-6.007039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.344211,0.0,-1.556576,-6.559692,6.520757
2022-01-02 03:30:15,0.0,0.0,0.0,0.0,-5.916292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.372695,0.0,-1.180078,-6.530192,6.326303
2022-01-02 03:35:15,0.0,0.0,0.0,0.0,-5.683252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.380946,0.0,-1.637956,-6.011393,7.564276
2022-01-02 03:40:15,0.0,0.0,0.0,0.0,-5.44523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.438024,0.0,-1.098568,-5.713338,7.231669
2022-01-02 03:45:15,0.0,0.0,0.0,0.0,-5.191288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.48719,0.0,-1.180078,-5.359334,6.289752
2022-01-02 03:50:15,0.0,0.0,0.0,0.0,-4.995067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.514883,0.0,-1.180078,-5.217936,8.431841999999998
2022-01-02 03:55:15,0.0,0.0,0.0,0.0,-4.810432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.536583,0.0,-1.078288,-5.313558,5.453637
2022-01-02 04:00:15,0.0,0.0,0.0,0.0,-4.678101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.585525,0.0,-1.139323,-5.290161,5.176382
2022-01-02 04:05:15,0.0,0.0,0.0,0.0,-4.597641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.30005,-5.583829,0.0,-1.180078,-5.54244,5.254883
2022-01-02 04:10:15,0.0,0.0,0.0,0.0,-4.488267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.34676,-5.608468,0.0,-1.180078,-5.373576,6.110549
2022-01-02 04:15:15,0.0,0.0,0.0,0.0,-4.400011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.6339,0.0,-1.607259,-5.102987,5.06913
2022-01-02 04:20:15,0.0,0.0,0.0,0.0,-4.308181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.656731,0.0,-1.444499,-5.14978,6.318803
2022-01-02 04:25:15,0.0,0.0,0.0,0.0,-4.225447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.67459,0.0,-1.220703,-4.814087,7.289170999999999
2022-01-02 04:30:15,0.0,0.0,0.0,0.0,-4.112501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.697647,0.0,-1.444499,-4.484497,6.73791
2022-01-02 04:35:15,0.0,0.0,0.0,0.0,-4.034532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.761507,0.0,-1.444499,-4.111166,9.902068000000002
2022-01-02 04:40:15,0.0,0.0,0.0,0.0,-3.901335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.785017,0.0,-1.444499,-4.023682,6.659159
2022-01-02 04:45:15,0.0,0.0,0.0,0.0,-3.839391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.815535,0.0,-1.220703,-3.993164,7.368822
2022-01-02 04:50:15,0.0,0.0,0.0,0.0,-3.644361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.837348,0.0,-1.108984,-4.130493,5.942496
2022-01-02 04:55:15,0.0,0.0,0.0,0.0,-3.597038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.856789,0.0,-1.220703,-4.41329,5.936146
2022-01-02 05:00:15,0.0,0.0,0.0,0.0,-3.540402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.845825,0.0,-1.108984,-4.443807,4.993379
2022-01-02 05:05:15,0.0,0.0,0.0,0.0,-3.510082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.829097,0.0,-1.444499,-4.897501,4.772725
2022-01-02 05:10:15,0.0,0.0,0.0,0.0,-3.72428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.821185,0.0,-1.525879,-4.67981,5.230733
2022-01-02 05:15:15,0.0,0.0,0.0,0.0,-3.657139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.833392,0.0,-1.220703,-4.259684,6.666309
2022-01-02 05:20:15,0.0,0.0,0.0,0.0,-3.654755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.87736,0.0,-1.220703,-4.115234,7.709578999999998
2022-01-02 05:25:15,0.0,0.0,0.0,0.0,-3.685078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.887871,0.0,-1.342839,-4.18339,6.085999
2022-01-02 05:30:15,0.0,0.0,0.0,0.0,-3.7559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.937377,0.0,-1.556576,-4.084717,7.870431
2022-01-02 05:35:15,0.0,0.0,0.0,0.0,-3.682047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-5.976598,0.0,-1.302083,-3.91687,8.106186
2022-01-02 05:40:15,0.0,0.0,0.0,0.0,-3.591407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.011636,0.0,-1.556576,-3.744954,7.173819
2022-01-02 05:45:15,0.0,0.0,0.0,0.0,-3.469471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.026103,0.0,-1.637956,-3.722575,5.436637
2022-01-02 05:50:15,0.0,0.0,0.0,0.0,-3.295233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.041588,0.0,-1.525879,-3.581177,6.043248
2022-01-02 05:55:15,0.0,0.0,0.0,0.0,-3.095111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.062272,0.0,-1.678711,-3.459106,7.339921
2022-01-02 06:00:15,0.0,0.0,0.0,0.0,-3.005013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.069845,0.0,-1.444499,-3.394002,5.838044
2022-01-02 06:05:15,0.0,0.0,0.0,0.0,-3.070207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.076061,0.0,-1.525879,-3.313639,9.47431
2022-01-02 06:10:15,0.0,0.0,0.0,0.0,-3.111897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.093806,0.0,-1.403874,-3.210897,8.111435999999998
2022-01-02 06:15:15,0.0,0.0,0.0,0.0,-2.972745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.094146,0.0,-1.525879,-3.344157,8.100685999999998
2022-01-02 06:20:15,0.0,0.0,0.0,0.0,-2.924012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.085669,0.0,-1.302083,-3.199707,7.040166
2022-01-02 06:25:15,0.0,0.0,0.0,0.0,-2.862505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.050065,0.0,-1.678711,-3.096965,7.361322
2022-01-02 06:30:15,0.0,0.0,0.0,0.0,-3.111356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.016722,0.0,-1.678711,-3.245483,10.44383
2022-01-02 06:35:15,0.0,0.0,0.0,0.0,-3.372875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.013896,0.0,-1.525879,-3.276001,11.04774
2022-01-02 06:40:15,0.0,0.0,0.0,0.0,-3.51528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.023843,0.0,-1.637956,-3.508952,9.356958
2022-01-02 06:45:15,0.0,0.0,0.0,0.0,-3.65259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.40015,-6.005419,0.0,-1.637956,-3.683919,9.660314
2022-01-02 06:50:15,0.0,0.0,0.0,0.0,-3.718324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.44675,-5.975241,0.0,-1.444499,-3.695109,7.363921999999999
2022-01-02 06:55:15,0.0,0.0,0.0,0.0,-3.571589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.44675,-5.956026,0.0,-1.525879,-3.66154,7.482324
2022-01-02 07:00:15,0.0,0.0,0.0,0.0,-3.528598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.934212,0.0,-1.678711,-3.660522,8.855947999999998
2022-01-02 07:05:15,0.0,0.0,0.0,0.0,-3.475212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.907311,0.0,-1.566634,-3.607625,8.518542999999998
2022-01-02 07:10:15,0.0,0.0,0.0,0.0,-3.527191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.86131,0.0,-1.678711,-3.611694,8.131434999999998
2022-01-02 07:15:15,0.0,0.0,0.0,0.0,-3.532605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.845825,0.0,-1.79043,-3.531331,7.606427
2022-01-02 07:20:15,0.0,0.0,0.0,0.0,-3.425073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.839609,0.0,-1.566634,-3.478434,9.712464
2022-01-02 07:25:15,0.0,0.0,0.0,0.0,-3.437095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.822541,0.0,-1.749674,-3.219035,8.200288
2022-01-02 07:30:15,0.0,0.0,0.0,0.0,-3.499794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.814178,0.0,-1.678711,-3.299398,8.123685999999998
2022-01-02 07:35:15,0.0,0.0,0.0,0.0,-3.739439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.4534,-5.793494,0.0,-1.525879,-3.531331,8.612695
2022-01-02 07:40:15,0.0,0.0,0.0,0.0,-3.858018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.791799,0.0,-1.749674,-3.692057,6.473405
2022-01-02 07:45:15,0.0,0.0,0.0,0.0,-3.784164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.805926,0.0,-1.688639,-3.631022,6.973665
2022-01-02 07:50:15,0.0,0.0,0.0,0.0,-3.762722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.839496,0.0,-1.637956,-3.500814,8.542443999999998
2022-01-02 07:55:15,0.0,0.0,0.0,0.0,-3.63873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.885837,0.0,-1.678711,-3.397054,10.06472
2022-01-02 08:00:15,0.0,0.0,0.0,0.0,-3.384573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.920423,0.0,-1.525879,-3.30957,8.076335
2022-01-02 08:05:15,0.0,0.0,0.0,0.0,-3.264263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.929126,0.0,-1.637956,-3.126465,9.853567
2022-01-02 08:10:15,0.0,0.0,0.0,0.0,-3.18521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.917485,0.0,-1.637956,-3.234294,7.922031999999998
2022-01-02 08:15:15,0.0,0.0,0.0,0.0,-3.138429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.903695,0.0,-1.637956,-3.073568,9.585712
2022-01-02 08:20:15,0.0,0.0,0.0,0.0,-3.058295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.881881,0.0,-1.637956,-3.070516,5.748892
2022-01-02 08:25:15,0.0,0.0,0.0,0.0,-2.982166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.881994,0.0,-1.637956,-2.897583,8.048785
2022-01-02 08:30:15,0.0,0.0,0.0,0.0,-3.09966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,20.5,-5.912737,0.0,-1.678711,-3.008464,8.235438
2022-01-02 08:35:15,0.0,0.0,0.0,0.0,-3.061867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.153483,20.5,-5.910477,0.0,-1.566634,-3.020671,8.802797
2022-01-02 08:40:15,0.0,0.0,0.0,0.0,-3.008479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566716,20.5,-5.934212,0.0,-1.637956,-2.955566,7.588275999999999
2022-01-02 08:45:15,0.0,0.0,0.0,0.0,-2.987904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22674,20.5,-5.996716,0.0,-1.637956,-2.8986,7.461024
2022-01-02 08:50:15,0.0,0.0,0.0,0.0,-3.005772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.12684,20.5,-6.08759,0.0,-1.637956,-2.852824,7.033416
2022-01-02 08:55:15,0.0,0.0,0.0,0.0,-3.019308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.2867,20.5,-6.234073,0.0,-1.719336,-2.868083,6.422405
2022-01-02 09:00:15,0.0,0.0,0.0,0.0,-3.022883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.6668,20.44675,-6.406099,0.0,-1.79043,-2.749064,7.746779
2022-01-02 09:05:15,0.0,0.0,0.0,0.0,-3.030137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.78,20.5,-6.529864,0.0,-1.637956,-2.593425,8.817197999999998
2022-01-02 09:10:15,0.0,0.0,0.0,0.0,-2.72606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.2133,20.5,-6.755353,0.0,-0.8747721,-2.676839,7.943933
2022-01-02 09:15:15,0.0,0.0,0.0,0.0,-2.507311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.8666,20.5,-6.940717,0.0,0.5392578,-2.508992,8.447941999999998
2022-01-02 09:20:15,0.0,0.0,0.0,0.0,-2.515543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.5867,20.55338,-7.030008,0.0,2.59375,-2.447957,7.629177
2022-01-02 09:25:15,0.0,0.0,0.0,0.0,-2.304376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.8067,20.6001,-7.195028,0.0,14.54678,-2.345215,6.533907
2022-01-02 09:30:15,926.1613,0.0,0.9262,1300.0,-1.964561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.66,20.7002,-7.14134,0.0,29.61198,-1.9139,7.539575
2022-01-02 09:35:15,2091.281,1414.51,3.5058,4400.0,-1.717443,0.0,0.0,0.0,0.0,0.0,1500.0,18.65348,6503.6011,348.6535,20.9534,-6.973155,0.0,43.4571,-1.593465,6.191251
2022-01-02 09:40:15,2912.98,2473.812,5.3868,7000.0,-1.39896,0.0,0.0,0.0,0.0,0.0,2553.386,21.56017,7519.1826,348.7534,22.90669,-6.789035,27.46484,58.38001,-1.024821,7.232668999999999
2022-01-02 09:45:15,2362.115,3458.188,5.8203,9800.0,-1.191693,0.0,0.0,0.0,0.0,0.0,3460.075,23.13343,8987.1826,388.4933,25.05338,-6.510876,39.36719,74.33041,-0.654541,6.978915
2022-01-02 09:50:15,7170.871,4643.461,11.8143,13100.0,-0.9525871,0.0,0.0,0.0,0.0,0.0,4653.482,25.20674,10562.9701,419.0534,27.2002,-6.178576,51.5138,91.33900000000001,-0.2354329,7.712428
2022-01-02 09:55:15,10310.27,5878.879000000001,16.1891,16000.0,-0.9560529,0.0,0.0,0.0,0.0,0.0,5806.835999999999,27.48008,11892.6449,432.7733,29.50679,-6.012992,67.75,109.0798,-0.1092936,7.038167
2022-01-02 10:00:15,11335.29,7120.5470000000005,18.4558,18400.0,-0.8890208,0.0,0.0,0.0,0.0,0.0,7153.482999999999,30.65348,13329.5646,434.8467,31.65348,-5.623049,83.80104,127.6551,0.2762451,5.948896
2022-01-02 10:05:15,14847.81,9274.434,24.1222,24300.0,-0.6599872,0.0,0.0,0.0,0.0,0.0,9253.45,36.46008,15207.2587,417.0934,33.7002,-5.207788,104.1268,145.9146,0.8214924999999998,7.102567
2022-01-02 10:10:15,17462.32,11320.27,28.7826,28800.0,-0.4038789999999999,0.0,0.0,0.0,0.0,0.0,11153.49,40.78013,17070.02,418.5867,35.85344,-4.680179,121.7656,163.3197,1.325033,6.783762
2022-01-02 10:15:15,19587.36,12695.28,32.2826,32200.000000000004,-0.1618509999999999,0.0,0.0,0.0,0.0,0.0,12553.39,44.22674,18517.1478,418.6867,38.05339,-4.157429,135.5586,179.3009,1.813314,6.634309
2022-01-02 10:20:15,21337.42,13945.29,35.2827,35400.0,0.0398948699999999,0.0,0.0,0.0,0.0,0.0,13800.05,46.55339,19979.7886,429.1801,40.25345,-3.564828,149.2305,196.1773,2.316854,7.664027
2022-01-02 10:25:15,23179.14,15520.3,38.6994,38700.0,0.2927509999999999,0.0,0.0,0.0,0.0,0.0,15360.09,50.16681,21423.5707,427.0467,42.40669,-2.959117,161.3771,214.0909,2.881429,6.996915
2022-01-02 10:30:15,26462.54,17582.280000000002,44.0448,44000.0,0.6468599999999999,0.0,0.0,0.0,0.0,0.0,17453.399999999998,55.9001,23397.9204,418.5667,44.65348,-2.317351,180.1151,238.7592,3.529419,5.634641
2022-01-02 10:35:15,29429.27,19423.98,48.8533,48900.0,1.000971,0.0,0.0,0.0,0.0,0.0,19206.74,59.21341,25391.8945,428.82,46.85344,-1.712996,194.5798,259.379,4.28829,5.708392
2022-01-02 10:40:15,32425.370000000003,21549.0,53.9744,53900.0,1.232929,0.0,0.0,0.0,0.0,0.0,21353.44,64.7002,27614.9123,426.8134,49.25345,-1.239865,210.5703,279.6734,4.628052,6.765411
2022-01-02 10:45:15,34892.21,23799.03,58.6912,58800.0,1.527588,0.0,0.0,0.0,0.0,0.0,23606.77,70.21341,29710.5798,423.1468,51.80684,-0.90847,223.8767,299.5909,5.028849,6.417254
2022-01-02 10:50:15,36992.39,26582.4,63.5748,63500.0,1.872384,0.0,0.0,0.0,0.0,0.0,26306.84,75.64676,32575.5071,430.6266,54.60677,-0.6871633999999999,235.5353,314.4124,5.802979,6.980915
2022-01-02 10:55:15,38959.26,28207.43,67.1667,66900.0,2.140184,0.0,0.0,0.0,0.0,0.0,27946.75,79.42015,34049.5388,428.7267,57.60677,-0.4823582,246.5211,329.4272,6.227173,5.909146
2022-01-02 11:00:15,37426.11,26765.8,64.1919,64000.0,2.302838,0.0,0.0,0.0,0.0,0.0,26453.4,75.16682,32537.2133,432.8667,59.85344,-0.3650356,236.1449,315.0531,6.459106,6.102499
2022-01-02 11:05:15,41392.98,29449.17,70.8422,70599.99,2.483791,0.0,0.0,0.0,0.0,0.0,29066.72,81.68015,35204.1447,431.0,62.08677,-0.2387846999999999,257.5685,344.7777,7.043009,7.017766
2022-01-02 11:10:15,42743.19,30365.870000000003,73.1091,72900.0,2.703836,0.0,0.0,0.0,0.0,0.0,30046.71,84.03333,36371.3059,432.82,57.1001,-0.1153598,264.8322,354.2073,7.741862,5.420136
2022-01-02 11:15:15,43493.42,30774.24,74.2677,74099.99,2.966658,0.0,0.0,0.0,0.0,0.0,30640.02,85.8401,37005.6757,431.1001,59.70674,-0.0452831299999999,268.9823,359.4157,8.18335,5.672041
2022-01-02 11:20:15,46610.31,32781.91,79.3922,78900.0,3.129092,0.0,0.0,0.0,0.0,0.0,32020.12,88.67344,38228.9023,431.1201,62.18673,0.1217704,284.1193,380.3915,8.44987,6.246152
2022-01-02 11:25:15,50493.89,34915.329999999994,85.4092,85300.0,3.401226,0.0,0.0,0.0,0.0,0.0,34793.509999999995,94.67341,41006.2065,433.1333,57.55339,0.5156695,307.7398,405.4159,9.485433,4.955778
2022-01-02 11:30:15,56360.82,38598.75,94.9596,94700.0,3.932174,0.0,0.0,0.0,0.0,0.0,37913.48,102.3734,44161.8373,431.38,60.86009,1.341331,339.4164,446.6656,10.993,4.674723
2022-01-02 11:35:15,57927.77,39348.84,97.2766,97099.99,4.237228,0.0,0.0,0.0,0.0,0.0,39000.0,104.5467,45059.6277,431.0,58.09343,3.23928,340.5762,454.0912,11.32361,4.814025
2022-01-02 11:40:15,58278.07,38982.280000000006,97.2604,96900.0,4.371507,0.0,0.0,0.0,0.0,0.0,38693.41,104.7668,44737.5294,427.0201,59.40669,5.970349,337.0973,449.7884,11.05607,5.981896
2022-01-02 11:45:15,62145.03,40849.05,102.9941,102600.0,4.493333,0.0,0.0,0.0,0.0,0.0,40360.100000000006,107.2135,46403.4395,432.8134,61.2735,9.951158,354.1268,472.2696,11.50977,6.302302
2022-01-02 11:50:15,64924.06,42099.15,107.0232,106700.0,4.719661,0.0,0.0,0.0,0.0,0.0,41653.49,111.3867,47759.6429,428.7733,58.65348,13.77034,367.8593,485.9922,12.00924,6.401305
2022-01-02 11:55:15,66358.06,42349.26,108.7073,108300.0,5.003925,0.0,0.0,0.0,0.0,0.0,41920.15,112.1801,47931.5727,427.2734,63.09343,16.59511,372.3143,488.4543,12.3195,5.501738
2022-01-02 12:00:15,68425.41,43482.7,111.9081,111400.0,5.362364,0.0,0.0,0.0,0.0,0.0,43246.8,115.2335,49419.8109,428.8667,58.40669,19.63395,378.4181,501.4037,13.0092,5.585139
2022-01-02 12:05:15,67492.76999999999,42299.48,109.7922,109800.0,5.564109,0.0,0.0,0.0,0.0,0.0,42200.2,113.3868,48422.2185,427.0534,62.99346,19.77885,366.4548,486.8367,12.96545,5.550139
2022-01-02 12:10:15,74860.13,46416.26,121.2764,120900.0,5.807979,0.0,0.0,0.0,0.0,0.0,45860.100000000006,121.8601,52256.0481,428.82,58.35344,21.87573,404.6016,532.8776,13.33675,5.185533
2022-01-02 12:15:15,74560.90000000001,46116.37,120.6773,119900.0,6.029109,0.0,0.0,0.0,0.0,0.0,46073.44,122.0668,52343.8795,428.8134,63.04017,23.67455,400.3297,530.4872,14.12309,5.307634
2022-01-02 12:20:15,77361.68,47533.16,124.8948,124300.0,6.455232,0.0,0.0,0.0,0.0,0.0,46860.100000000006,124.5735,53451.9974,429.08,58.80684,25.41867,413.8184,544.7591,14.95825,5.860795
